FCS_HEADER_ID	PARAMETER_NUMBER	PNN_PREFERRED	PNN_REPORTED	PNS_PREFERRED	PNS_REPORTED
160846	15		APC-A		SLAM
160847	16		Alexa 700-A	CD3E	CD3
160849	10		PE-Texas Red-A	CD2	CD2
160856	4		FSC-W		FSC-W
159228	17		APC-Cy7-A	CD8A	CD8
159237	5		SSC-A		SSC-A
159250	12		PE-Cy7-A	CD1C	CD1c
159141	1		Time		Time
159145	11		PE-Cy5-A	CXCR3	CXCR3
159000	17		APC-Cy7-A	FCG3A	CD16
159002	3		FSC-H		FSC-H
160328	10		PE-Texas Red-A	CD2	CD2
160774	10		PE-Texas Red-A	CD19	CD19
158976	8		FITC-A	IGHD	IgD
158983	17		APC-Cy7-A	FCG3A	CD16
158990	15		APC-A	ICOS	ICOS
158993	1		Time		Time
158996	3		FSC-H		FSC-H
160816	8		FITC-A	IGHD	IgD
160821	3		FSC-H		FSC-H
160825	7		SSC-W		SSC-W
160827	11		PE-Cy5-A	CXCR3	CXCR3
160830	13		Pacific Blue-A	CD4	CD4
160831	2		FSC-A		FSC-A
159295	2		FSC-A		FSC-A
160196	6		SSC-H		SSC-H
160196	11		PE-Cy5-A	CD20	CD20
160198	1		Time		Time
160205	3		FSC-H		FSC-H
160234	11		PE-Cy5-A	CXCR3	CXCR3
159128	15		APC-A	THBD	BDCA3
159132	9		PE-A	CCR6	CCR6
159301	5		SSC-A		SSC-A
130676	3		FSC-H		FSC-H
130676	16		Alexa 700-A	CD14	CD14/CD3
108266	16		Alexa 700-A		CD3/CD14
87365	5		SSC-A		SSC-A
95269	8		FITC-A	IGHD	IgD
102867	9		PE-A	CD24	CD24
96884	6		SSC-H		SSC-H
118996	6		SSC-H		SSC-H
102234	1		Time		Time
95216	14		QDOT 565-A		CD45
82896	1		Time		Time
82896	14		QDOT 565-A		CD45
159227	15		APC-A		SLAM
159232	11		PE-Cy5-A	CD20	CD20
159238	9		PE-A	CCR6	CCR6
160284	14		QDOT 565-A		CD45
160292	8		FITC-A	CXCR5	CXCR5
159082	9		PE-A	CCR6	CCR6
159084	10		PE-Texas Red-A	PTPRC	CD45RA
159085	16		Alexa 700-A	CD3E	CD3
159088	15		APC-A	THBD	BDCA3
159093	16		Alexa 700-A		CD3/CD14
160798	11		PE-Cy5-A	CXCR3	CXCR3
160804	11		PE-Cy5-A	CD40	CD40
159143	5		SSC-A		SSC-A
159153	13		Pacific Blue-A	CD86	CD86
159207	5		SSC-A		SSC-A
159211	5		SSC-A		SSC-A
159212	15		APC-A		SLAM
160296	9		PE-A	CLEC4C	BDCA-2
160300	14		QDOT 565-A		CD45
159094	17		APC-Cy7-A	CD27	CD27
159101	16		Alexa 700-A	HLA-DRA	HLADR
159104	16		Alexa 700-A	CD3E	CD3
159113	1		Time		Time
159113	14		QDOT 565-A		CD45
159290	2		FSC-A		FSC-A
159293	15		APC-A	THBD	BDCA-3
159295	14		QDOT 565-A		CD45
160259	6		SSC-H		SSC-H
160260	8		FITC-A		LIN1
160262	16		Alexa 700-A	CD3E	CD3
160264	14		QDOT 565-A		CD45
160266	9		PE-A	CD24	CD24
158998	2		FSC-A		FSC-A
160325	13		Pacific Blue-A	CD4	CD4
160327	11		PE-Cy5-A	ITAX	CD11c
160268	11		PE-Cy5-A	CD40	CD40
159222	15		APC-A	THBD	BDCA-3
160277	12		PE-Cy7-A	CD1C	CD1c
160837	5		SSC-A		SSC-A
160841	12		PE-Cy7-A	CD1C	CD1c
160841	17		APC-Cy7-A		APC-Cy7-A
160842	11		PE-Cy5-A	CD40	CD40
160854	4		FSC-W		FSC-W
158977	7		SSC-W		SSC-W
158980	13		Pacific Blue-A	CD86	CD86
158982	13		Pacific Blue-A	CD86	CD86
158993	11		PE-Cy5-A	ITAX	CD11c
158995	11		PE-Cy5-A	ITAX	CD11c
160319	5		SSC-A		SSC-A
160320	13		Pacific Blue-A	CD86	CD86
159118	2		FSC-A		FSC-A
159120	14		QDOT 565-A		CD45
159121	14		QDOT 565-A		CD45
159123	8		FITC-A	CXCR5	CXCR5
159125	17		APC-Cy7-A	FCG3A	CD16
159128	11		PE-Cy5-A	ITAX	CD11c
159129	2		FSC-A		FSC-A
159299	4		FSC-W		FSC-W
159301	16		Alexa 700-A	HLA-DRA	HLADR
160197	8		FITC-A	IGHD	IgD
160200	3		FSC-H		FSC-H
160212	1		Time		Time
160220	7		SSC-W		SSC-W
160225	4		FSC-W		FSC-W
159065	1		Time		Time
159070	11		PE-Cy5-A	ITAX	CD11c
160775	2		FSC-A		FSC-A
160778	12		PE-Cy7-A	CCR7	CCR7
160792	2		FSC-A		FSC-A
160793	14		QDot 565-A		CD45
160793	15		APC-A	THBD	BDCA3
160817	2		FSC-A		FSC-A
160821	13		Pacific Blue-A	CD86	CD86
160830	17		APC-Cy7-A	CD8A	CD8
160242	13		Pacific Blue-A	CD86	CD86
160244	13		Pacific Blue-A	CD86	CD86
105756	13		Pacific Blue-A	CD86	CD86
87365	16		Alexa 700-A		CD3/CD14
91455	8		FITC-A	IGHD	IgD
146879	8		FITC-A	IGHD	IgD
105125	4		FSC-W		FSC-W
92014	11		PE-Cy5-A	CD20	CD20
95216	11		PE-Cy5-A	CD20	CD20
114730	11		PE-Cy5-A	CD20	CD20
102234	6		SSC-H		SSC-H
159094	2		FSC-A		FSC-A
159096	2		FSC-A		FSC-A
159097	7		SSC-W		SSC-W
159098	16		Alexa 700-A	HLA-DRA	HLADR
159099	5		SSC-A		SSC-A
159283	7		SSC-W		SSC-W
159284	8		FITC-A	CXCR5	CXCR5
159287	8		FITC-A	CX3CR1	CX3CR1
159290	14		QDOT 565-A		CD45
159294	14		QDOT 565-A		CD45
159298	5		SSC-A		SSC-A
160197	7		SSC-W		SSC-W
160198	10		PE-Texas Red-A	CD19	CD19
160199	6		SSC-H		SSC-H
160205	12		PE-Cy7-A	ITGAM	CD11b
160207	15		APC-A		SLAM
160844	8		FITC-A	IGHD	IgD
160848	10		PE-Texas Red-A	CD2	CD2
160231	9		PE-A	CD14	CD14
160236	2		FSC-A		FSC-A
160253	15		APC-A	THBD	BDCA3
160264	6		SSC-H		SSC-H
160265	9		PE-A	CCR6	CCR6
160268	10		PE-Texas Red-A	CD2	CD2
160270	1		Time		Time
160274	3		FSC-H		FSC-H
160275	2		FSC-A		FSC-A
160853	5		SSC-A		SSC-A
160857	12		PE-Cy7-A	CCR7	CCR7
159060	1		Time		Time
159061	14		QDOT 565-A		CD45
159066	6		SSC-H		SSC-H
159085	13		Pacific Blue-A	CD4	CD4
159205	15		APC-A	SDC1	CD138
159211	3		FSC-H		FSC-H
159215	5		SSC-A		SSC-A
159222	11		PE-Cy5-A	ITAX	CD11c
158979	17		APC-Cy7-A	FCG3A	CD16
158981	1		Time		Time
158984	9		PE-A	CD14	CD14
158985	15		APC-A	ICOS	ICOS
160788	8		FITC-A	IGHD	IgD
160792	1		Time		Time
160794	7		SSC-W		SSC-W
160803	5		SSC-A		SSC-A
160823	8		FITC-A	CX3CR1	CX3CR1
160828	13		Pacific Blue-A	CD4	CD4
159057	17		APC-Cy7-A	FCG3A	CD16
159120	6		SSC-H		SSC-H
159133	9		PE-A	CLEC4C	BDCA2
159234	4		FSC-W		FSC-W
160288	8		FITC-A	CX3CR1	CX3CR1
159305	3		FSC-H		FSC-H
160300	11		PE-Cy5-A	ITAX	CD11c
160302	10		PE-Texas Red-A	CD2	CD2
160306	8		FITC-A		LIN-1
160297	16		Alexa 700-A	HLA-DRA	HLADR
160298	6		SSC-H		SSC-H
159138	2		FSC-A		FSC-A
159141	10		PE-Texas Red-A	CD2	CD2
159143	16		Alexa 700-A	CD3E	CD3
159152	13		Pacific Blue-A	CD86	CD86
159153	12		PE-Cy7-A	CD1C	CD1c
159000	14		QDOT 565-A		CD45
160322	4		FSC-W		FSC-W
133698	5		SSC-A		SSC-A
130676	12		PE-Cy7-A	CD38	CD38
118750	7		SSC-W		SSC-W
135152	4		FSC-W		FSC-W
114730	10		PE-Texas Red-A	CD19	CD19
159118	6		SSC-H		SSC-H
159226	9		PE-A	CLEC4C	BDCA-2
159236	5		SSC-A		SSC-A
159246	14		QDOT 565-A		CD45
159246	15		APC-A	SDC1	CD138
160285	6		SSC-H		SSC-H
159121	10		PE-Texas Red-A	CD2	CD2
159126	16		Alexa 700-A	CD3E	CD3
159129	6		SSC-H		SSC-H
160293	4		FSC-W		FSC-W
160812	12		PE-Cy7-A	CCR7	CCR7
159138	15		APC-A		SLAN
159139	1		Time		Time
159144	12		PE-Cy7-A	CCR7	CCR7
159145	4		FSC-W		FSC-W
159147	3		FSC-H		FSC-H
159151	5		SSC-A		SSC-A
160308	4		FSC-W		FSC-W
159081	3		FSC-H		FSC-H
160310	17		APC-Cy7-A	FCG3A	CD16
160797	3		FSC-H		FSC-H
160807	15		APC-A	THBD	BDCA3
159002	2		FSC-A		FSC-A
159005	16		Alexa 700-A	CD3E	CD3
160323	14		QDOT 565-A		CD45
159088	10		PE-Texas Red-A	CD2	CD2
159093	12		PE-Cy7-A	CD38	CD38
159101	12		PE-Cy7-A	ITGAM	CD11b
159108	7		SSC-W		SSC-W
158978	6		SSC-H		SSC-H
159204	15		APC-A	SDC1	CD138
159209	9		PE-A	CD14	CD14
159280	4		FSC-W		FSC-W
159287	7		SSC-W		SSC-W
159290	6		SSC-H		SSC-H
159291	17		APC-Cy7-A	CD8A	CD8
159292	11		PE-Cy5-A	CD20	CD20
159294	6		SSC-H		SSC-H
159295	10		PE-Texas Red-A	PTPRC	CD45RA
159298	16		Alexa 700-A	CD3E	CD3
160273	14		QDOT 565-A		CD45
159214	5		SSC-A		SSC-A
159217	10		PE-Texas Red-A	PTPRC	CD45RA
160838	7		SSC-W		SSC-W
160841	14		QDOT 565-A		CD45
158982	2		FSC-A		FSC-A
158989	4		FSC-W		FSC-W
159300	13		Pacific Blue-A	CD86	CD86
160199	10		PE-Texas Red-A	CD19	CD19
160218	2		FSC-A		FSC-A
160228	2		FSC-A		FSC-A
160230	11		PE-Cy5-A	CD40	CD40
160236	14		QDOT 565-A		CD45
159055	5		SSC-A		SSC-A
159058	5		SSC-A		SSC-A
159066	10		PE-Texas Red-A	PTPRC	CD45RA
160785	3		FSC-H		FSC-H
160788	7		SSC-W		SSC-W
160792	6		SSC-H		SSC-H
160817	11		PE-Cy5-A	CD20	CD20
160825	5		SSC-A		SSC-A
160874	13		Pacific Blue-A	CD86	CD86
102799	2		FSC-A		FSC-A
87365	12		PE-Cy7-A	CD38	CD38
87365	17		APC-Cy7-A	CD27	CD27
108266	2		FSC-A		FSC-A
133698	16		Alexa 700-A		CD3/CD14
79556	8		FITC-A	IGHD	IgD
159114	16		Alexa 700-A	CD14	CD14/CD3
159233	2		FSC-A		FSC-A
159244	6		SSC-H		SSC-H
160285	10		PE-Texas Red-A	CD2	CD2
160289	9		PE-A	CCR6	CCR6
160302	4		FSC-W		FSC-W
160303	17		APC-Cy7-A	FCG3A	CD16
159144	2		FSC-A		FSC-A
159153	15		APC-A	THBD	BDCA3
160312	2		FSC-A		FSC-A
159079	9		PE-A	CD14	CD14
159090	10		PE-Texas Red-A	CD2	CD2
159098	12		PE-Cy7-A	ITGAM	CD11b
159109	8		FITC-A		LIN-1
159281	8		FITC-A	CXCR5	CXCR5
159001	11		PE-Cy5-A	CD40	CD40
160325	1		Time		Time
160252	9		PE-A	CD24	CD24
159211	12		PE-Cy7-A	ITGAM	CD11b
159219	4		FSC-W		FSC-W
160263	15		APC-A	THBD	BDCA3
160272	4		FSC-W		FSC-W
160274	12		PE-Cy7-A	CD1C	CD1c
160841	6		SSC-H		SSC-H
160847	1		Time		Time
160847	14		QDOT 565-A		CD45
160857	14		QDOT 565-A		CD45
158980	1		Time		Time
158980	14		QDOT 565-A		CD45
158986	2		FSC-A		FSC-A
158987	9		PE-A	CCR6	CCR6
158996	14		QDOT 565-A		CD45
158996	15		APC-A	THBD	BDCA-3
160205	14		QDOT 565-A		CD45
160218	1		Time		Time
160218	14		QDOT 565-A		CD45
160228	15		APC-A		SLAM
160240	17		APC-Cy7-A		APC-Cy7-A
160243	16		Alexa 700-A	HLA-DRA	HLADR
159055	16		Alexa 700-A	HLA-DRA	HLADR
159071	4		FSC-W		FSC-W
160787	7		SSC-W		SSC-W
160817	10		PE-Texas Red-A	CD19	CD19
160818	6		SSC-H		SSC-H
160830	11		PE-Cy5-A	CXCR3	CXCR3
102799	1		Time		Time
108266	14		QDot 565-A		CD45
105756	15		APC-A	SDC1	CD138
87365	2		FSC-A		FSC-A
144461	16		Alexa 700-A		CD3/CD14
159213	13		Pacific Blue-A	CD4	CD4
159220	6		SSC-H		SSC-H
159223	16		Alexa 700-A	HLA-DRA	HLADR
159224	3		FSC-H		FSC-H
159105	9		PE-A	CCR6	CCR6
160779	16		Alexa 700-A	HLA-DRA	HLA-DR
160786	1		Time		Time
159113	4		FSC-W		FSC-W
159279	8		FITC-A		LIN-1
159289	3		FSC-H		FSC-H
159293	4		FSC-W		FSC-W
160197	5		SSC-A		SSC-A
160223	5		SSC-A		SSC-A
160224	11		PE-Cy5-A	CD20	CD20
160228	6		SSC-H		SSC-H
160807	10		PE-TxR-A	CD2	CD2
160821	11		PE-Cy5-A	CD40	CD40
160822	13		Pacific Blue-A	CD86	CD86
92014	4		FSC-W		FSC-W
160242	6		SSC-H		SSC-H
160257	12		PE-Cy7-A	ITGAM	CD11b
160274	2		FSC-A		FSC-A
160857	6		SSC-H		SSC-H
160310	1		Time		Time
160310	14		QDOT 565-A		CD45
160311	5		SSC-A		SSC-A
160313	5		SSC-A		SSC-A
160314	1		Time		Time
160315	13		Pacific Blue-A	CD86	CD86
160320	11		PE-Cy5-A	ITAX	CD11c
159075	11		PE-Cy5-A	CD20	CD20
159083	8		FITC-A	CXCR5	CXCR5
159085	1		Time		Time
159085	14		QDOT 565-A		CD45
159086	10		PE-Texas Red-A	PTPRC	CD45RA
159093	14		QDOT 565-A		CD45
159096	10		PE-Texas Red-A	CD2	CD2
159207	2		FSC-A		FSC-A
108266	6		SSC-H		SSC-H
149703	14		QDOT 565-A		CD45
134326	17		APC-Cy7-A	CD27	CD27
115776	17		APC-Cy7-A	CD27	CD27
95269	3		FSC-H		FSC-H
76850	16		Alexa 700-A	CD14	CD14/CD3
159057	11		PE-Cy5-A	CD40	CD40
159058	13		Pacific Blue-A	CD86	CD86
159062	8		FITC-A	CXCR5	CXCR5
159065	4		FSC-W		FSC-W
159067	3		FSC-H		FSC-H
159068	13		Pacific Blue-A	CD86	CD86
159072	14		QDOT 565-A		CD45
159154	7		SSC-W		SSC-W
159120	4		FSC-W		FSC-W
159122	12		PE-Cy7-A	ITGAM	CD11b
159122	17		APC-Cy7-A	FCG3A	CD16
159127	14		QDOT 565-A		CD45
159301	1		Time		Time
159233	1		Time		Time
159233	14		QDOT 565-A		CD45
159235	3		FSC-H		FSC-H
159245	12		PE-Cy7-A	CCR7	CCR7
160280	16		Alexa 700-A		CD3/CD14
160286	3		FSC-H		FSC-H
160290	1		Time		Time
160307	2		FSC-A		FSC-A
160811	17		APC-Cy7-A	FCG3A	CD16
159137	5		SSC-A		SSC-A
159150	8		FITC-A		LIN1
159003	8		FITC-A	CXCR5	CXCR5
159009	15		APC-A	THBD	BDCA3
159010	5		SSC-A		SSC-A
160325	11		PE-Cy5-A	CXCR3	CXCR3
160326	8		FITC-A	CXCR5	CXCR5
158976	16		Alexa 700-A		CD3/CD14
158991	2		FSC-A		FSC-A
158996	11		PE-Cy5-A	ITAX	CD11c
160876	12		PE-Cy7-A	CCR7	CCR7
160296	5		SSC-A		SSC-A
160297	14		QDOT 565-A		CD45
160297	15		APC-A	THBD	BDCA-3
160303	1		Time		Time
160307	1		Time		Time
160810	13		Pacific Blue-A		cd86
160811	2		FSC-A		FSC-A
160812	6		SSC-H		SSC-H
159300	14		QDOT 565-A		CD45
159302	7		SSC-W		SSC-W
159303	12		PE-Cy7-A	CD1C	CD1c
160197	3		FSC-H		FSC-H
160198	9		PE-A	CD24	CD24
160203	4		FSC-W		FSC-W
160207	4		FSC-W		FSC-W
159152	6		SSC-H		SSC-H
159073	8		FITC-A	IGHD	IgD
159099	2		FSC-A		FSC-A
159104	6		SSC-H		SSC-H
159104	11		PE-Cy5-A	CXCR3	CXCR3
159107	7		SSC-W		SSC-W
160308	8		FITC-A	IGHD	IgD
160796	9		PE-A	CD14	CD14
160799	7		SSC-W		SSC-W
160808	4		FSC-W		FSC-W
158999	15		APC-A		SLAN
159006	1		Time		Time
159291	11		PE-Cy5-A	CXCR3	CXCR3
159294	4		FSC-W		FSC-W
159298	2		FSC-A		FSC-A
160257	2		FSC-A		FSC-A
160260	3		FSC-H		FSC-H
160266	5		SSC-A		SSC-A
105201	8		FITC-A	IGHD	IgD
159207	14		QDOT 565-A		CD45
160274	14		QDOT 565-A		CD45
160839	4		FSC-W		FSC-W
160840	7		SSC-W		SSC-W
160842	9		PE-A	CD14	CD14
160850	9		PE-A	CCR6	CCR6
160857	10		PE-Texas Red-A	PTPRC	CD45RA
159214	12		PE-Cy7-A	CCR7	CCR7
159218	1		Time		Time
159218	15		APC-A	ICOS	ICOS
159219	9		PE-A	CLEC4C	BDCA-2
159223	13		Pacific Blue-A	CD86	CD86
159224	13		Pacific Blue-A	CD86	CD86
158982	10		PE-Texas Red-A	CD2	CD2
158988	12		PE-Cy7-A	CCR7	CCR7
158991	1		Time		Time
159233	11		PE-Cy5-A	ITAX	CD11c
159234	7		SSC-W		SSC-W
159236	17		APC-Cy7-A		APC-Cy7-A
160290	6		SSC-H		SSC-H
159114	17		APC-Cy7-A	CD27	CD27
159127	6		SSC-H		SSC-H
159130	3		FSC-H		FSC-H
159132	16		Alexa 700-A	CD3E	CD3
101055	17		APC-Cy7-A	CD27	CD27
88088	1		Time		Time
126370	15		APC-A	SDC1	CD138
76850	13		Pacific Blue-A	CD86	CD86
101478	12		PE-Cy7-A	CD38	CD38
118750	3		FSC-H		FSC-H
91455	16		Alexa 700-A	CD14	CD14/CD3
159053	8		FITC-A	IGHD	IgD
159056	16		Alexa 700-A	HLA-DRA	HLADR
159060	4		FSC-W		FSC-W
159072	6		SSC-H		SSC-H
159072	11		PE-Cy5-A	ITAX	CD11c
160777	7		SSC-W		SSC-W
160782	17		APC-Cy7-A	FCG3A	CD16
160788	5		SSC-A		SSC-A
160826	11		PE-Cy5-A	CXCR3	CXCR3
160832	12		PE-Cy7-A	CD1C	CD1c
160874	14		QDOT 565-A		CD45
160309	4		FSC-W		FSC-W
160317	16		Alexa 700-A	HLA-DRA	HLADR
158997	12		PE-Cy7-A	CD38	CD38
159004	9		PE-A	CCR6	CCR6
159085	10		PE-Texas Red-A	PTPRC	CD45RA
159086	4		FSC-W		FSC-W
159101	10		PE-Texas Red-A	CD2	CD2
159104	10		PE-Texas Red-A	PTPRC	CD45RA
159108	3		FSC-H		FSC-H
159282	5		SSC-A		SSC-A
160211	9		PE-A	CCR6	CCR6
160214	2		FSC-A		FSC-A
160216	7		SSC-W		SSC-W
160219	17		APC-Cy7-A		APC-Cy7-A
160226	7		SSC-W		SSC-W
160233	9		PE-A	CCR6	CCR6
160240	1		Time		Time
160240	15		APC-A	THBD	BDCA-3
159214	2		FSC-A		FSC-A
159215	1		Time		Time
159217	9		PE-A	CCR6	CCR6
159218	11		PE-Cy5-A	CXCR3	CXCR3
159221	4		FSC-W		FSC-W
160780	17		APC-Cy7-A		APC-Cy7-A
160789	13		Pacific Blue-A		cd86
160800	16		Alexa 700-A	HLA-DRA	HLA-DR
158977	17		APC-Cy7-A	CD27	CD27
159284	16		Alexa 700-A	CD3E	CD3
159291	10		PE-Texas Red-A	PTPRC	CD45RA
159295	9		PE-A	CCR6	CCR6
160200	10		PE-Texas Red-A	CD2	CD2
160201	13		Pacific Blue-A	CD86	CD86
160204	9		PE-A	CD14	CD14
160805	12		PE-Cy7-A	CCR7	CCR7
160806	12		PE-Cy7-A	CCR7	CCR7
158991	11		PE-Cy5-A	ITAX	CD11c
158992	12		PE-Cy7-A	CD1C	CD1c
160876	14		QDOT 565-A		CD45
160229	16		Alexa 700-A	HLA-DRA	HLADR
160231	5		SSC-A		SSC-A
160239	3		FSC-H		FSC-H
160240	11		PE-Cy5-A	ITAX	CD11c
160257	14		QDOT 565-A		CD45
160258	12		PE-Cy7-A	CCR7	CCR7
160260	13		Pacific Blue-A	CD86	CD86
160267	10		PE-Texas Red-A	CD2	CD2
160844	3		FSC-H		FSC-H
160853	15		APC-A		SLAM
159053	7		SSC-W		SSC-W
159054	16		Alexa 700-A		CD3/CD14
159066	9		PE-A	CCR6	CCR6
159239	5		SSC-A		SSC-A
159126	15		APC-A	ICOS	ICOS
159131	13		Pacific Blue-A	CD86	CD86
159303	2		FSC-A		FSC-A
159241	2		FSC-A		FSC-A
160288	3		FSC-H		FSC-H
160290	10		PE-Texas Red-A	PTPRC	CD45RA
160810	12		PE-Cy7-A	ITGAM	CD11b
160811	1		Time		Time
159144	10		PE-Texas Red-A	PTPRC	CD45RA
159147	15		APC-A	ICOS	ICOS
159149	16		Alexa 700-A	HLA-DRA	HLA-DR
101055	2		FSC-A		FSC-A
88088	6		SSC-H		SSC-H
109868	6		SSC-H		SSC-H
134326	15		APC-A	SDC1	CD138
80073	16		Alexa 700-A		CD3/CD14
82896	8		FITC-A	IGHD	IgD
119119	7		SSC-W		SSC-W
158996	4		FSC-W		FSC-W
159230	16		Alexa 700-A	HLA-DRA	HLADR
159231	9		PE-A	CCR6	CCR6
159232	7		SSC-W		SSC-W
159235	2		FSC-A		FSC-A
160292	12		PE-Cy7-A	CCR7	CCR7
159126	6		SSC-H		SSC-H
159131	12		PE-Cy7-A	ITGAM	CD11b
160302	7		SSC-W		SSC-W
160809	5		SSC-A		SSC-A
159140	16		Alexa 700-A	HLA-DRA	HLA-DR
159143	10		PE-Texas Red-A	PTPRC	CD45RA
159149	13		Pacific Blue-A	CD86	CD86
159154	5		SSC-A		SSC-A
160201	12		PE-Cy7-A	ITGAM	CD11b
160204	8		FITC-A	CX3CR1	CX3CR1
160212	8		FITC-A	CXCR5	CXCR5
160243	1		Time		Time
159081	6		SSC-H		SSC-H
159088	8		FITC-A		LIN1
159290	9		PE-A	CD14	CD14
160315	15		APC-A	SDC1	CD138
160796	7		SSC-W		SSC-W
160797	11		PE-Cy5-A	CD40	CD40
160806	2		FSC-A		FSC-A
159055	14		QDOT 565-A		CD45
159058	1		Time		Time
159007	16		Alexa 700-A	HLA-DRA	HLADR
160268	7		SSC-W		SSC-W
160272	7		SSC-W		SSC-W
160838	13		Pacific Blue-A	CD86	CD86
160842	7		SSC-W		SSC-W
160843	4		FSC-W		FSC-W
159058	14		QDOT 565-A		CD45
159060	9		PE-A	CD14	CD14
160782	15		APC-A		SLAN
160816	2		FSC-A		FSC-A
160819	1		Time		Time
160831	8		FITC-A		LIN-1
160878	17		APC-Cy7-A	FCG3A	CD16
159214	1		Time		Time
159215	6		SSC-H		SSC-H
159218	10		PE-Texas Red-A	PTPRC	CD45RA
159220	4		FSC-W		FSC-W
146879	17		APC-Cy7-A	CD27	CD27
80073	13		Pacific Blue-A	CD86	CD86
133292	3		FSC-H		FSC-H
112379	13		Pacific Blue-A	CD86	CD86
101478	14		QDOT 565-A		CD45
92014	7		SSC-W		SSC-W
79556	3		FSC-H		FSC-H
159076	8		FITC-A	CX3CR1	CX3CR1
159078	12		PE-Cy7-A	ITGAM	CD11b
159078	17		APC-Cy7-A	FCG3A	CD16
160313	2		FSC-A		FSC-A
160800	17		APC-Cy7-A	CD27	CD27
160805	15		APC-A	ICOS	ICOS
159083	5		SSC-A		SSC-A
159090	8		FITC-A		LIN1
159093	4		FSC-W		FSC-W
159100	16		Alexa 700-A	HLA-DRA	HLADR
159103	1		Time		Time
159104	4		FSC-W		FSC-W
159108	17		APC-Cy7-A		APC-Cy7-A
159284	17		APC-Cy7-A	CD8A	CD8
159295	7		SSC-W		SSC-W
159298	10		PE-Texas Red-A	PTPRC	CD45RA
105666	9		PE-A	CD24	CD24
159215	10		PE-Texas Red-A	PTPRC	CD45RA
159221	9		PE-A	CLEC4C	BDCA-2
160273	9		PE-A	CD24	CD24
160851	3		FSC-H		FSC-H
115776	6		SSC-H		SSC-H
133698	11		PE-Cy5-A	CD20	CD20
159226	16		Alexa 700-A	HLA-DRA	HLADR
159228	8		FITC-A	CXCR5	CXCR5
159116	6		SSC-H		SSC-H
159124	12		PE-Cy7-A	CD1C	CD1c
159062	5		SSC-A		SSC-A
159066	7		SSC-W		SSC-W
159241	6		SSC-H		SSC-H
159242	13		Pacific Blue-A	CD4	CD4
160280	1		Time		Time
160299	6		SSC-H		SSC-H
160306	17		APC-Cy7-A		APC-Cy7-A
160220	14		QDOT 565-A		CD45
160220	15		APC-A	THBD	BDCA-3
160223	2		FSC-A		FSC-A
160239	17		APC-Cy7-A		APC-Cy7-A
159000	8		FITC-A	CX3CR1	CX3CR1
159003	5		SSC-A		SSC-A
159009	4		FSC-W		FSC-W
160328	5		SSC-A		SSC-A
160776	3		FSC-H		FSC-H
160779	1		Time		Time
160784	11		PE-Cy5-A	CXCR3	CXCR3
160790	13		Pacific Blue-A		cd86
160791	13		Pacific Blue-A	CD4	CD4
160819	11		PE-Cy5-A	CD40	CD40
160826	4		FSC-W		FSC-W
160835	13		Pacific Blue-A	CD86	CD86
158977	14		QDOT 565-A		CD45
158986	4		FSC-W		FSC-W
80073	12		PE-Cy7-A	CD38	CD38
113170	13		Pacific Blue-A	CD86	CD86
102867	2		FSC-A		FSC-A
76850	14		QDOT 565-A		CD45
160775	7		SSC-W		SSC-W
160789	15		APC-A		SLAN
160791	17		APC-Cy7-A	CD8A	CD8
160805	6		SSC-H		SSC-H
160223	1		Time		Time
160225	13		Pacific Blue-A	CD86	CD86
160228	9		PE-A	CD14	CD14
160833	1		Time		Time
160833	15		APC-A	THBD	BDCA-3
160241	7		SSC-W		SSC-W
160256	2		FSC-A		FSC-A
160271	8		FITC-A	CX3CR1	CX3CR1
160274	4		FSC-W		FSC-W
160276	8		FITC-A	CXCR5	CXCR5
159055	10		PE-Texas Red-A	CD2	CD2
159229	5		SSC-A		SSC-A
159230	12		PE-Cy7-A	ITGAM	CD11b
159234	3		FSC-H		FSC-H
160283	2		FSC-A		FSC-A
160286	6		SSC-H		SSC-H
160287	15		APC-A		SLAM
160292	15		APC-A	ICOS	ICOS
160307	4		FSC-W		FSC-W
159116	10		PE-Texas Red-A	CD2	CD2
159123	14		QDOT 565-A		CD45
159130	14		QDOT 565-A		CD45
159135	2		FSC-A		FSC-A
159137	14		QDOT 565-A		CD45
159149	2		FSC-A		FSC-A
159150	3		FSC-H		FSC-H
159299	13		Pacific Blue-A	CD86	CD86
159058	10		PE-Texas Red-A	CD2	CD2
160308	5		SSC-A		SSC-A
160313	1		Time		Time
160315	10		PE-Texas Red-A	CD19	CD19
160322	16		Alexa 700-A		CD3/CD14
160328	16		Alexa 700-A	HLA-DRA	HLADR
159079	16		Alexa 700-A	HLA-DRA	HLADR
159083	16		Alexa 700-A	CD3E	CD3
159204	8		FITC-A	IGHD	IgD
159220	9		PE-A	CLEC4C	BDCA-2
159091	6		SSC-H		SSC-H
158977	6		SSC-H		SSC-H
158985	7		SSC-W		SSC-W
158992	6		SSC-H		SSC-H
158992	11		PE-Cy5-A	ITAX	CD11c
160879	7		SSC-W		SSC-W
159098	4		FSC-W		FSC-W
159100	13		Pacific Blue-A	CD86	CD86
159105	5		SSC-A		SSC-A
159107	3		FSC-H		FSC-H
159112	16		Alexa 700-A	HLA-DRA	HLADR
159278	11		PE-Cy5-A	CD20	CD20
159283	1		Time		Time
159289	11		PE-Cy5-A	ITAX	CD11c
159292	7		SSC-W		SSC-W
160201	14		QDOT 565-A		CD45
