FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
2278728	STAT3	: pSTAT3	ANA900	885074
2278740	CD4+	CD4+	ANA41	885083
2278742	CD4+	CD4+	ANA41	885084
2278753	CD4+	CD4+	ANA41	885088
2278758	STAT3	: pSTAT3	ANA900	885089
2278779	STAT1	: pSTAT1	ANA892	885097
2278789	STAT1	B cell: pSTAT1	ANA892	885103
2278795	STAT3	: pSTAT3	ANA900	885107
2278799	CD45RA+	CD45RA+	ANA816	885109
2278803	STAT3	: pSTAT3	ANA900	885110
2278805	CD45RA+	CD45RA+	ANA816	885111
2278811	CD45RA-	CD45RA-	ANA816	885113
2278814	CD45RA-	CD45RA-	ANA816	885114
2278822	CD8+	CD8+	ANA810	885118
2278826	CD45RA+	CD45RA+	ANA816	885119
2278827	STAT3	: pSTAT3	ANA900	885119
2278837	CD8+	CD8+	ANA810	885123
2278844	STAT3	B cell: pSTAT3	ANA900	885128
2278847	STAT1	: pSTAT1	ANA892	885130
2278857	STAT3	: pSTAT3	ANA900	885134
2278862	CD45RA-	CD45RA-	ANA816	885136
2278864	CD4+	CD4+	ANA41	885137
2278866	STAT3	: pSTAT3	ANA900	885137
2278873	STAT3	: pSTAT3	ANA900	885140
2278878	STAT1	: pSTAT1	ANA892	885142
2278883	CD45RA+	CD45RA+	ANA816	885144
2278891	CD8+	CD8+	ANA810	885147
2278900	CD4+	CD4+	ANA41	885154
2278930	CD8+	CD8+	ANA810	885166
2278939	CD8+	CD8+	ANA810	885169
2278952	STAT3	B cell: pSTAT3	ANA900	885176
2278965	STAT3	: pSTAT3	ANA900	885182
2278971	STAT1	: pSTAT1	ANA892	885184
2278978	CD8+	CD8+	ANA810	885187
2278984	CD8+	CD8+	ANA810	885190
2279001	STAT5	: pSTAT5	ANA901	885195
2279002	STAT1	Mono: pSTAT1	ANA892	885196
2279018	CD45RA+	CD45RA+	ANA816	885206
2279023	CD4+	CD4+	ANA41	885208
2279044	CD8+	CD8+	ANA810	885216
2279046	STAT5	: pSTAT5	ANA901	885216
2279047	CD8+	CD8+	ANA810	885217
2279054	CD45RA-	CD45RA-	ANA816	885219
2279062	CD4+	CD4+	ANA41	885226
2279069	CD45RA+	CD45RA+	ANA816	885229
2279070	STAT1	: pSTAT1	ANA892	885229
2279083	CD4+	CD4+	ANA41	885234
2279084	CD45RA-	CD45RA-	ANA816	885234
2279088	CD8+	CD8+	ANA810	885236
2279089	STAT3	: pSTAT3	ANA900	885236
2279109	STAT5	: pSTAT5	ANA901	885243
2279112	STAT5	Mono: pSTAT5	ANA901	885246
2279124	STAT1	: pSTAT1	ANA892	885253
2279143	STAT3	: pSTAT3	ANA900	885260
2279177	CD45RA+	CD45RA+	ANA816	885277
2279178	STAT1	: pSTAT1	ANA892	885277
2279179	CD4+	CD4+	ANA41	885278
2279180	CD45RA+	CD45RA+	ANA816	885278
2279184	STAT5	: pSTAT5	ANA901	885279
2279205	STAT3	: pSTAT3	ANA900	885287
2279208	STAT5	: pSTAT5	ANA901	885288
2279238	STAT5	: pSTAT5	ANA901	885303
2279241	STAT1	: pSTAT1	ANA892	885304
2279257	CD8+	CD8+	ANA810	885311
2279285	CD45RA+	CD45RA+	ANA816	885325
2279286	STAT1	: pSTAT1	ANA892	885325
2279289	STAT3	: pSTAT3	ANA900	885326
2279293	CD4+	CD4+	ANA41	885328
2279309	CD45RA+	CD45RA+	ANA816	885334
2279317	CD8+	CD8+	ANA810	885337
2279333	STAT1	: pSTAT1	ANA892	885346
2279337	STAT5	: pSTAT5	ANA901	885348
2279349	STAT1	: pSTAT1	ANA892	885352
2279352	STAT3	: pSTAT3	ANA900	885353
2279365	CD8+	CD8+	ANA810	885359
2279374	CD8+	CD8+	ANA810	885362
2279375	CD45RA-	CD45RA-	ANA816	885362
2279379	STAT5	: pSTAT5	ANA901	885363
2279393	CD45RA+	CD45RA+	ANA816	885373
2279401	CD4+	CD4+	ANA41	885376
2279402	CD45RA-	CD45RA-	ANA816	885376
2279404	CD4+	CD4+	ANA41	885377
2279406	STAT3	: pSTAT3	ANA900	885377
2279420	CD45RA+	CD45RA+	ANA816	885383
2279422	CD8+	CD8+	ANA810	885384
2279429	CD45RA-	CD45RA-	ANA816	885386
2279436	STAT5	Mono: pSTAT5	ANA901	885390
2279439	STAT5	B cell: pSTAT5	ANA901	885393
2279444	CD4+	CD4+	ANA41	885396
2279447	CD45RA+	CD45RA+	ANA816	885397
2279457	STAT1	: pSTAT1	ANA892	885400
2279463	STAT5	: pSTAT5	ANA901	885402
2279495	STAT1	: pSTAT1	ANA892	885418
2279497	STAT3	: pSTAT3	ANA900	885419
2279522	CD8+	CD8+	ANA810	885429
2279529	STAT3	: pSTAT3	ANA900	885431
2279531	CD45RA+	CD45RA+	ANA816	885432
2279543	STAT3	Mono: pSTAT3	ANA900	885437
2279555	CD45RA+	CD45RA+	ANA816	885445
2279559	STAT3	: pSTAT3	ANA900	885446
2279581	CD8+	CD8+	ANA810	885455
2279589	STAT1	: pSTAT1	ANA892	885457
2279610	STAT1	: pSTAT1	ANA892	885469
2279643	STAT1	: pSTAT1	ANA892	885481
2279651	STAT3	Mono: pSTAT3	ANA900	885485
2279659	STAT3	: pSTAT3	ANA900	885491
2279662	CD4+	CD4+	ANA41	885493
2279663	CD45RA+	CD45RA+	ANA816	885493
2279673	STAT1	: pSTAT1	ANA892	885496
2279674	CD4+	CD4+	ANA41	885497
2279691	STAT3	: pSTAT3	ANA900	885503
2279713	STAT3	: pSTAT3	ANA900	885515
2279733	STAT5	: pSTAT5	ANA901	885522
2279742	STAT1	: pSTAT1	ANA892	885526
2279747	CD45RA+	CD45RA+	ANA816	885528
2279756	CD45RA-	CD45RA-	ANA816	885531
2279766	CD4+	CD4+	ANA41	885539
2279769	STAT5	: pSTAT5	ANA901	885540
2279773	CD4+	CD4+	ANA41	885542
2279778	STAT5	: pSTAT5	ANA901	885543
2279779	CD4+	CD4+	ANA41	885544
2279787	STAT5	: pSTAT5	ANA901	885546
2279801	CD45RA+	CD45RA+	ANA816	885552
2279823	STAT5	: pSTAT5	ANA901	885564
2279844	CD8+	CD8+	ANA810	885572
2279853	STAT3	: pSTAT3	ANA900	885575
2279859	STAT1	: pSTAT1	ANA892	885577
2279864	CD45RA-	CD45RA-	ANA816	885579
2279872	CD4+	CD4+	ANA41	885586
2279876	CD4+	CD4+	ANA41	885588
2279879	CD45RA+	CD45RA+	ANA816	885589
2279888	CD45RA-	CD45RA-	ANA816	885592
2279892	STAT3	: pSTAT3	ANA900	885593
2279895	STAT5	: pSTAT5	ANA901	885594
2279915	CD45RA-	CD45RA-	ANA816	885602
2279934	STAT1	: pSTAT1	ANA892	885613
2279950	CD8+	CD8+	ANA810	885619
2279959	CD8+	CD8+	ANA810	885623
2279966	CD45RA-	CD45RA-	ANA816	885625
2279977	STAT1	B cell: pSTAT1	ANA892	885631
2280002	CD45RA-	CD45RA-	ANA816	885642
2280007	STAT3	: pSTAT3	ANA900	885644
2280013	CD8+	CD8+	ANA810	885647
2280018	STAT5	: pSTAT5	ANA901	885648
2280028	STAT1	Mono: pSTAT1	ANA892	885652
2280032	STAT3	B cell: pSTAT3	ANA900	885656
2280041	CD45RA+	CD45RA+	ANA816	885661
2280045	STAT3	: pSTAT3	ANA900	885662
2280051	STAT1	: pSTAT1	ANA892	885664
2280060	CD8+	CD8+	ANA810	885668
2280075	STAT1	: pSTAT1	ANA892	885673
2280085	STAT1	B cell: pSTAT1	ANA892	885679
2280087	STAT5	B cell: pSTAT5	ANA901	885681
2280094	CD4+	CD4+	ANA41	885685
2280095	CD45RA+	CD45RA+	ANA816	885685
2280100	CD4+	CD4+	ANA41	885687
2280102	STAT5	: pSTAT5	ANA901	885687
2280116	CD8+	CD8+	ANA810	885693
2280120	STAT1	: pSTAT1	ANA892	885694
2280127	CD8+	CD8+	ANA810	885697
2280142	CD4+	CD4+	ANA41	885706
2280156	STAT5	: pSTAT5	ANA901	885711
2280159	STAT1	: pSTAT1	ANA892	885712
2280169	STAT3	: pSTAT3	ANA900	885716
2280170	CD8+	CD8+	ANA810	885717
2280171	STAT5	: pSTAT5	ANA901	885717
2280172	CD8+	CD8+	ANA810	885718
2280175	CD8+	CD8+	ANA810	885719
2280177	STAT3	: pSTAT3	ANA900	885719
2280183	STAT1	: pSTAT1	ANA892	885721
2280194	STAT3	B cell: pSTAT3	ANA900	885728
2280214	CD4+	CD4+	ANA41	885737
2280215	CD45RA-	CD45RA-	ANA816	885737
2280219	STAT5	: pSTAT5	ANA901	885738
2280225	STAT5	: pSTAT5	ANA901	885741
2280231	STAT3	: pSTAT3	ANA900	885743
2280245	STAT3	Mono: pSTAT3	ANA900	885749
2280251	STAT1	: pSTAT1	ANA892	885754
2280260	CD45RA+	CD45RA+	ANA816	885758
2280272	CD45RA-	CD45RA-	ANA816	885762
2280279	STAT5	: pSTAT5	ANA901	885765
2280291	STAT1	: pSTAT1	ANA892	885769
2280292	CD8+	CD8+	ANA810	885770
2280293	CD45RA-	CD45RA-	ANA816	885770
2280298	STAT1	Mono: pSTAT1	ANA892	885772
2280308	CD4+	CD4+	ANA41	885780
2280313	CD4+	CD4+	ANA41	885782
2280319	CD4+	CD4+	ANA41	885784
2280330	CD8+	CD8+	ANA810	885788
2280335	CD45RA+	CD45RA+	ANA816	885790
2280340	CD8+	CD8+	ANA810	885792
2280347	CD45RA-	CD45RA-	ANA816	885794
2280363	STAT5	: pSTAT5	ANA901	885804
2280372	STAT5	: pSTAT5	ANA901	885807
2280387	STAT5	: pSTAT5	ANA901	885813
2280391	CD8+	CD8+	ANA810	885815
2280400	CD8+	CD8+	ANA810	885818
2280402	STAT3	: pSTAT3	ANA900	885818
2280406	STAT1	Mono: pSTAT1	ANA892	885820
2280411	STAT5	B cell: pSTAT5	ANA901	885825
2280416	CD4+	CD4+	ANA41	885828
2280422	CD45RA+	CD45RA+	ANA816	885830
2280423	STAT3	: pSTAT3	ANA900	885830
2280426	STAT5	: pSTAT5	ANA901	885831
2280427	CD4+	CD4+	ANA41	885832
2280433	CD4+	CD4+	ANA41	885834
2280435	STAT5	: pSTAT5	ANA901	885834
2280436	CD8+	CD8+	ANA810	885835
2280448	CD8+	CD8+	ANA810	885840
2280457	CD8+	CD8+	ANA810	885843
2280459	STAT5	: pSTAT5	ANA901	885843
2280466	CD4+	CD4+	ANA41	885850
2280467	STAT1	: pSTAT1	ANA892	885850
2280469	STAT3	: pSTAT3	ANA900	885851
2280471	STAT5	: pSTAT5	ANA901	885852
2280472	CD4+	CD4+	ANA41	885853
2280475	CD4+	CD4+	ANA41	885854
2280476	CD45RA+	CD45RA+	ANA816	885854
2280485	CD45RA-	CD45RA-	ANA816	885857
2280486	STAT3	: pSTAT3	ANA900	885857
2280491	STAT1	: pSTAT1	ANA892	885859
2280493	STAT3	: pSTAT3	ANA900	885860
2280494	CD8+	CD8+	ANA810	885861
2280495	STAT5	: pSTAT5	ANA901	885861
2280517	STAT1	B cell: pSTAT1	ANA892	885871
2280536	CD45RA-	CD45RA-	ANA816	885880
2280539	CD45RA-	CD45RA-	ANA816	885881
2280540	STAT3	: pSTAT3	ANA900	885881
2280554	CD45RA+	CD45RA+	ANA816	885887
2280556	CD8+	CD8+	ANA810	885888
2280583	CD4+	CD4+	ANA41	885902
2280587	CD45RA+	CD45RA+	ANA816	885903
2280592	CD4+	CD4+	ANA41	885905
2280597	STAT5	: pSTAT5	ANA901	885906
2280618	STAT3	: pSTAT3	ANA900	885914
2280643	CD4+	CD4+	ANA41	885928
2280647	CD45RA-	CD45RA-	ANA816	885929
2280649	CD4+	CD4+	ANA41	885930
2280659	CD45RA+	CD45RA+	ANA816	885934
2280669	STAT1	: pSTAT1	ANA892	885937
2280670	CD8+	CD8+	ANA810	885938
2280671	CD45RA-	CD45RA-	ANA816	885938
2280678	STAT5	Mono: pSTAT5	ANA901	885942
2280680	STAT3	B cell: pSTAT3	ANA900	885944
2280693	STAT3	: pSTAT3	ANA900	885950
2280722	CD45RA-	CD45RA-	ANA816	885961
2280724	CD8+	CD8+	ANA810	885962
2280731	STAT3	Mono: pSTAT3	ANA900	885965
2280733	STAT1	B cell: pSTAT1	ANA892	885967
2280734	STAT3	B cell: pSTAT3	ANA900	885968
2280739	STAT3	: pSTAT3	ANA900	885971
2280740	CD4+	CD4+	ANA41	885972
2280741	STAT5	: pSTAT5	ANA901	885972
2280744	STAT1	: pSTAT1	ANA892	885973
2280748	CD4+	CD4+	ANA41	885975
2280752	CD45RA-	CD45RA-	ANA816	885976
2280767	CD45RA+	CD45RA+	ANA816	885982
2280768	STAT1	: pSTAT1	ANA892	885982
2280787	STAT1	B cell: pSTAT1	ANA892	885991
2280789	STAT5	B cell: pSTAT5	ANA901	885993
2280799	CD4+	CD4+	ANA41	885998
2280808	CD4+	CD4+	ANA41	886001
2280809	CD45RA-	CD45RA-	ANA816	886001
2280818	CD8+	CD8+	ANA810	886005
2280830	CD45RA-	CD45RA-	ANA816	886009
2280838	STAT1	Mono: pSTAT1	ANA892	886012
2280841	STAT1	B cell: pSTAT1	ANA892	886015
2280854	CD45RA+	CD45RA+	ANA816	886022
2280859	CD4+	CD4+	ANA41	886024
2280860	CD45RA-	CD45RA-	ANA816	886024
2280863	CD45RA-	CD45RA-	ANA816	886025
2280866	CD45RA-	CD45RA-	ANA816	886026
2280868	CD8+	CD8+	ANA810	886027
2280883	CD8+	CD8+	ANA810	886033
2280885	STAT1	: pSTAT1	ANA892	886033
2280900	CD4+	CD4+	ANA41	886043
2280906	STAT1	: pSTAT1	ANA892	886045
2280907	CD4+	CD4+	ANA41	886046
2280910	CD4+	CD4+	ANA41	886047
2280915	STAT1	: pSTAT1	ANA892	886048
2280918	STAT3	: pSTAT3	ANA900	886049
2280919	CD4+	CD4+	ANA41	886050
2280923	STAT1	: pSTAT1	ANA892	886051
2280948	STAT5	Mono: pSTAT5	ANA901	886062
2280953	STAT1	: pSTAT1	ANA892	886066
2280958	CD4+	CD4+	ANA41	886069
2280960	STAT1	: pSTAT1	ANA892	886069
2280963	STAT3	: pSTAT3	ANA900	886070
2280986	CD45RA+	CD45RA+	ANA816	886079
2280998	CD45RA-	CD45RA-	ANA816	886083
2281007	STAT1	: pSTAT1	ANA892	886090
2281011	STAT5	: pSTAT5	ANA901	886092
2281040	CD45RA+	CD45RA+	ANA816	886103
2281043	CD45RA+	CD45RA+	ANA816	886104
2281046	CD45RA-	CD45RA-	ANA816	886105
2281052	CD45RA-	CD45RA-	ANA816	886107
2281054	STAT1	Mono: pSTAT1	ANA892	886108
2281065	STAT5	: pSTAT5	ANA901	886116
2281066	CD4+	CD4+	ANA41	886117
2281072	CD4+	CD4+	ANA41	886119
2281079	CD45RA-	CD45RA-	ANA816	886121
2281081	CD4+	CD4+	ANA41	886122
2281083	STAT5	: pSTAT5	ANA901	886122
2281084	CD8+	CD8+	ANA810	886123
2281085	STAT1	: pSTAT1	ANA892	886123
2281088	CD8+	CD8+	ANA810	886125
2281091	CD45RA+	CD45RA+	ANA816	886126
2281092	STAT1	: pSTAT1	ANA892	886126
2281097	CD45RA+	CD45RA+	ANA816	886128
2281114	CD4+	CD4+	ANA41	886138
2281137	STAT5	: pSTAT5	ANA901	886146
2281145	CD45RA+	CD45RA+	ANA816	886150
2281149	STAT3	: pSTAT3	ANA900	886151
2281151	CD45RA+	CD45RA+	ANA816	886152
2281154	CD45RA-	CD45RA-	ANA816	886153
2281158	STAT3	: pSTAT3	ANA900	886154
2281169	STAT1	: pSTAT1	ANA892	886162
2281172	CD4+	CD4+	ANA41	886164
2281201	CD8+	CD8+	ANA810	886175
2281205	CD45RA+	CD45RA+	ANA816	886176
2281223	STAT1	: pSTAT1	ANA892	886186
2281225	STAT3	: pSTAT3	ANA900	886187
2281228	CD4+	CD4+	ANA41	886189
2281229	CD45RA+	CD45RA+	ANA816	886189
2281231	CD4+	CD4+	ANA41	886190
2281233	STAT3	: pSTAT3	ANA900	886190
2281242	STAT3	: pSTAT3	ANA900	886193
2281245	STAT5	: pSTAT5	ANA901	886194
2281247	STAT1	: pSTAT1	ANA892	886195
2281251	STAT5	: pSTAT5	ANA901	886197
2281256	CD45RA+	CD45RA+	ANA816	886199
2281261	CD8+	CD8+	ANA810	886201
2281269	STAT5	: pSTAT5	ANA901	886203
2281308	STAT1	: pSTAT1	ANA892	886222
2281309	CD8+	CD8+	ANA810	886223
2281322	CD45RA-	CD45RA-	ANA816	886227
2281328	STAT3	B cell: pSTAT3	ANA900	886232
2281333	STAT3	: pSTAT3	ANA900	886235
2281335	STAT5	: pSTAT5	ANA901	886236
2281346	CD45RA-	CD45RA-	ANA816	886240
2281348	CD4+	CD4+	ANA41	886241
2281351	CD4+	CD4+	ANA41	886242
2281353	STAT5	: pSTAT5	ANA901	886242
2281356	CD8+	CD8+	ANA810	886244
2281358	CD8+	CD8+	ANA810	886245
2281359	STAT5	: pSTAT5	ANA901	886245
2281362	STAT1	: pSTAT1	ANA892	886246
2281363	CD8+	CD8+	ANA810	886247
2281375	CD8+	CD8+	ANA810	886251
2281376	CD45RA-	CD45RA-	ANA816	886251
2281377	STAT5	: pSTAT5	ANA901	886251
2281402	CD4+	CD4+	ANA41	886265
2281420	CD8+	CD8+	ANA810	886272
2281431	STAT5	: pSTAT5	ANA901	886275
2281435	STAT1	B cell: pSTAT1	ANA892	886279
2281445	CD45RA+	CD45RA+	ANA816	886285
2281451	CD45RA+	CD45RA+	ANA816	886287
2281470	STAT1	: pSTAT1	ANA892	886294
2281475	CD45RA+	CD45RA+	ANA816	886296
2281506	STAT5	: pSTAT5	ANA901	886311
2281508	CD45RA-	CD45RA-	ANA816	886312
2281516	CD8+	CD8+	ANA810	886315
2281520	CD8+	CD8+	ANA810	886317
2281526	CD45RA+	CD45RA+	ANA816	886319
2281530	STAT5	: pSTAT5	ANA901	886320
2281534	CD8+	CD8+	ANA810	886322
2281540	STAT1	Mono: pSTAT1	ANA892	886324
2281545	STAT5	B cell: pSTAT5	ANA901	886329
2281549	STAT3	: pSTAT3	ANA900	886331
2281557	STAT3	: pSTAT3	ANA900	886334
2281563	STAT1	: pSTAT1	ANA892	886336
2281569	STAT5	: pSTAT5	ANA901	886338
2281574	CD8+	CD8+	ANA810	886341
2281577	CD45RA+	CD45RA+	ANA816	886342
2281581	STAT3	: pSTAT3	ANA900	886343
2281582	CD8+	CD8+	ANA810	886344
2281588	CD8+	CD8+	ANA810	886346
2281597	STAT1	B cell: pSTAT1	ANA892	886351
2281601	STAT1	: pSTAT1	ANA892	886354
2281602	CD4+	CD4+	ANA41	886355
2281612	CD4+	CD4+	ANA41	886359
2281630	CD8+	CD8+	ANA810	886366
2281660	CD4+	CD4+	ANA41	886381
2281661	CD45RA+	CD45RA+	ANA816	886381
2281668	STAT5	: pSTAT5	ANA901	886383
2281680	CD8+	CD8+	ANA810	886388
2281682	CD8+	CD8+	ANA810	886389
2281683	STAT5	: pSTAT5	ANA901	886389
2281698	STAT3	: pSTAT3	ANA900	886394
2281704	STAT5	Mono: pSTAT5	ANA901	886398
2281707	STAT5	B cell: pSTAT5	ANA901	886401
2281720	CD4+	CD4+	ANA41	886407
2281725	STAT1	: pSTAT1	ANA892	886408
2281750	CD8+	CD8+	ANA810	886418
2281756	STAT1	Mono: pSTAT1	ANA892	886420
2281763	STAT1	: pSTAT1	ANA892	886426
2281766	CD4+	CD4+	ANA41	886428
2281779	STAT1	: pSTAT1	ANA892	886432
2281782	STAT3	: pSTAT3	ANA900	886433
2281783	CD4+	CD4+	ANA41	886434
2281784	CD45RA-	CD45RA-	ANA816	886434
2281789	STAT3	: pSTAT3	ANA900	886436
2281812	STAT5	Mono: pSTAT5	ANA901	886446
2281819	STAT3	: pSTAT3	ANA900	886451
2281820	CD4+	CD4+	ANA41	886452
2281847	CD45RA+	CD45RA+	ANA816	886462
2281859	CD45RA-	CD45RA-	ANA816	886466
2281883	CD45RA+	CD45RA+	ANA816	886479
2281885	CD4+	CD4+	ANA41	886480
2281901	CD45RA+	CD45RA+	ANA816	886486
2281902	STAT1	: pSTAT1	ANA892	886486
2281908	STAT5	: pSTAT5	ANA901	886488
2281909	CD8+	CD8+	ANA810	886489
2281918	STAT1	Mono: pSTAT1	ANA892	886492
2281922	STAT3	B cell: pSTAT3	ANA900	886496
2281930	CD4+	CD4+	ANA41	886501
2281950	CD8+	CD8+	ANA810	886508
2281956	STAT1	: pSTAT1	ANA892	886510
2281959	STAT3	: pSTAT3	ANA900	886511
2281963	CD8+	CD8+	ANA810	886513
2281967	CD45RA-	CD45RA-	ANA816	886514
2281975	STAT1	B cell: pSTAT1	ANA892	886519
2281991	CD45RA+	CD45RA+	ANA816	886527
2281992	STAT5	: pSTAT5	ANA901	886527
2282003	STAT1	: pSTAT1	ANA892	886531
2282010	STAT1	: pSTAT1	ANA892	886534
2282016	STAT5	: pSTAT5	ANA901	886536
2282024	CD45RA-	CD45RA-	ANA816	886539
2282026	STAT1	Mono: pSTAT1	ANA892	886540
2282055	STAT5	: pSTAT5	ANA901	886554
2282060	CD8+	CD8+	ANA810	886557
2282066	CD45RA+	CD45RA+	ANA816	886559
2282069	CD45RA+	CD45RA+	ANA816	886560
2282085	STAT5	B cell: pSTAT5	ANA901	886569
2282088	CD4+	CD4+	ANA41	886571
2282089	STAT3	: pSTAT3	ANA900	886571
2282092	CD4+	CD4+	ANA41	886573
2282097	STAT3	: pSTAT3	ANA900	886574
2282102	CD45RA-	CD45RA-	ANA816	886576
2282103	STAT1	: pSTAT1	ANA892	886576
2282126	CD45RA-	CD45RA-	ANA816	886585
2282127	STAT1	: pSTAT1	ANA892	886585
2282131	CD8+	CD8+	ANA810	886587
2282139	STAT5	B cell: pSTAT5	ANA901	886593
2282145	STAT5	: pSTAT5	ANA901	886596
2282159	CD45RA-	CD45RA-	ANA816	886601
2282162	CD45RA-	CD45RA-	ANA816	886602
2282194	CD4+	CD4+	ANA41	886618
2282201	CD45RA+	CD45RA+	ANA816	886621
2282204	CD45RA+	CD45RA+	ANA816	886622
2282223	STAT5	: pSTAT5	ANA901	886629
2282228	CD45RA+	CD45RA+	ANA816	886631
2282247	STAT5	B cell: pSTAT5	ANA901	886641
2282254	CD4+	CD4+	ANA41	886645
2282255	CD45RA+	CD45RA+	ANA816	886645
2282257	CD4+	CD4+	ANA41	886646
2282264	CD45RA-	CD45RA-	ANA816	886648
2282270	CD45RA-	CD45RA-	ANA816	886650
2282272	CD8+	CD8+	ANA810	886651
2282280	STAT1	: pSTAT1	ANA892	886654
2282292	STAT3	: pSTAT3	ANA900	886658
2282295	STAT5	: pSTAT5	ANA901	886659
2282319	STAT1	: pSTAT1	ANA892	886672
2282356	CD4+	CD4+	ANA41	886690
2282359	STAT3	: pSTAT3	ANA900	886691
2282361	STAT5	: pSTAT5	ANA901	886692
2282364	STAT1	: pSTAT1	ANA892	886693
2282399	CD45RA-	CD45RA-	ANA816	886706
2282402	CD45RA-	CD45RA-	ANA816	886707
2282405	STAT3	Mono: pSTAT3	ANA900	886709
2282406	STAT5	Mono: pSTAT5	ANA901	886710
2282409	STAT5	B cell: pSTAT5	ANA901	886713
2282412	CD4+	CD4+	ANA41	886715
2282414	CD4+	CD4+	ANA41	886716
2282416	CD4+	CD4+	ANA41	886717
2282418	STAT1	: pSTAT1	ANA892	886717
2282419	CD4+	CD4+	ANA41	886718
2282420	CD45RA+	CD45RA+	ANA816	886718
2282426	CD45RA-	CD45RA-	ANA816	886720
2282440	CD8+	CD8+	ANA810	886726
2282442	STAT1	: pSTAT1	ANA892	886726
2282450	CD45RA-	CD45RA-	ANA816	886729
2282452	CD8+	CD8+	ANA810	886730
2282471	CD45RA+	CD45RA+	ANA816	886741
2282473	CD4+	CD4+	ANA41	886742
2282477	CD45RA+	CD45RA+	ANA816	886743
2282479	CD4+	CD4+	ANA41	886744
2282483	CD45RA-	CD45RA-	ANA816	886745
2282490	CD8+	CD8+	ANA810	886748
2282498	CD45RA+	CD45RA+	ANA816	886751
2282503	CD8+	CD8+	ANA810	886753
2282510	CD45RA-	CD45RA-	ANA816	886755
2282522	CD4+	CD4+	ANA41	886764
2282530	CD4+	CD4+	ANA41	886767
2282537	CD45RA-	CD45RA-	ANA816	886769
2282543	STAT1	: pSTAT1	ANA892	886771
2282564	CD45RA-	CD45RA-	ANA816	886779
2282569	STAT1	B cell: pSTAT1	ANA892	886783
2282576	CD4+	CD4+	ANA41	886788
2282602	CD8+	CD8+	ANA810	886798
2282623	STAT1	B cell: pSTAT1	ANA892	886807
2282625	STAT5	B cell: pSTAT5	ANA901	886809
2282626	CD4+	CD4+	ANA41	886810
2282629	STAT3	: pSTAT3	ANA900	886811
2282630	CD4+	CD4+	ANA41	886812
2282654	CD8+	CD8+	ANA810	886821
2282671	CD8+	CD8+	ANA810	886827
2282672	CD45RA-	CD45RA-	ANA816	886827
2282702	CD45RA-	CD45RA-	ANA816	886842
2282704	CD8+	CD8+	ANA810	886843
2282710	CD8+	CD8+	ANA810	886846
2282719	CD8+	CD8+	ANA810	886849
2282732	STAT3	B cell: pSTAT3	ANA900	886856
2282742	STAT1	: pSTAT1	ANA892	886861
2282744	CD45RA+	CD45RA+	ANA816	886862
2282750	CD45RA-	CD45RA-	ANA816	886864
2282755	CD4+	CD4+	ANA41	886866
2282769	STAT3	: pSTAT3	ANA900	886871
2282770	CD8+	CD8+	ANA810	886872
2282783	STAT3	Mono: pSTAT3	ANA900	886877
2282786	STAT3	B cell: pSTAT3	ANA900	886880
2282795	CD45RA+	CD45RA+	ANA816	886885
2282799	STAT3	: pSTAT3	ANA900	886886
2282805	STAT1	: pSTAT1	ANA892	886888
2282817	STAT5	: pSTAT5	ANA901	886893
2282825	CD45RA+	CD45RA+	ANA816	886896
2282833	CD8+	CD8+	ANA810	886899
2282837	STAT3	Mono: pSTAT3	ANA900	886901
2282857	CD4+	CD4+	ANA41	886912
2282859	STAT1	: pSTAT1	ANA892	886912
2282864	CD45RA-	CD45RA-	ANA816	886914
2282871	STAT5	: pSTAT5	ANA901	886917
2282881	CD8+	CD8+	ANA810	886921
2282898	CD4+	CD4+	ANA41	886931
2282936	CD45RA-	CD45RA-	ANA816	886945
2282939	CD45RA-	CD45RA-	ANA816	886946
2282966	CD45RA-	CD45RA-	ANA816	886960
2282972	CD45RA-	CD45RA-	ANA816	886962
2282974	CD8+	CD8+	ANA810	886963
2282980	CD8+	CD8+	ANA810	886966
2282984	CD45RA+	CD45RA+	ANA816	886967
2282989	CD8+	CD8+	ANA810	886969
2282991	STAT1	: pSTAT1	ANA892	886969
2283016	CD4+	CD4+	ANA41	886983
2283031	STAT3	: pSTAT3	ANA900	886988
2283036	STAT1	: pSTAT1	ANA892	886990
2283038	CD45RA+	CD45RA+	ANA816	886991
2283039	STAT3	: pSTAT3	ANA900	886991
2283040	CD8+	CD8+	ANA810	886992
2283046	CD8+	CD8+	ANA810	886994
2283049	CD8+	CD8+	ANA810	886995
2283057	STAT5	B cell: pSTAT5	ANA901	887001
2283066	STAT1	: pSTAT1	ANA892	887005
2283086	CD8+	CD8+	ANA810	887013
2283090	STAT1	: pSTAT1	ANA892	887014
2283092	CD45RA+	CD45RA+	ANA816	887015
2283095	CD45RA+	CD45RA+	ANA816	887016
2283105	STAT5	: pSTAT5	ANA901	887019
2283142	CD8+	CD8+	ANA810	887038
2283143	CD45RA+	CD45RA+	ANA816	887038
2283152	CD45RA-	CD45RA-	ANA816	887041
2283160	STAT1	Mono: pSTAT1	ANA892	887044
2283163	STAT1	B cell: pSTAT1	ANA892	887047
2283172	CD4+	CD4+	ANA41	887053
2283176	CD45RA+	CD45RA+	ANA816	887054
