FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
2120656		T cell: viable		779199
2120667	singlet	singlets		779202
2120679	singlet	singlets		779205
2120680	lymphocyte	Lymph		779205
2120682	CD8+	CD8+	ANA810	779205
2120684	CD94+	Q1: CD94+	ANA884	779205
2120685	viable	NK-NKT: viable		779206
2120701	lymphocyte	Lymph		779208
2120711	viable	NK-NKT: viable		779210
2120721	CD3+	CD3+	ANA809	779211
2120724	CD94+	Q2: CD94+	ANA884	779211
2120728	CD3+	CD3+	ANA809	779212
2120751	CD3-	CD3-	ANA809	779216
2120758	CD16+	CD16+	ANA811	779217
2120764	CD3-	CD3-	ANA809	779218
2120767	CD314-	Q1: CD314-	ANA886	779218
2120796	viable	B cell: viable		779224
2120850	singlet	singlets		779232
2120862	CD20+	CD20+	ANA806	779233
2120872	lymphocyte	Lymph		779235
2120874	CD20-	CD20-	ANA806	779235
2120881	singlet	singlets		779238
2120900	lymphocyte	Lymph		779242
2120916	lymphocyte	Lymph		779244
2120925	lymphocyte	Lymph		779245
2120931	CD45RA-	Q3: CD45RA-	ANA816	779245
2120934	lymphocyte	Lymph		779246
2120935	CD3+	CD3+	ANA809	779246
2120937	IL2RAhi	CD25hi	ANA163	779246
2120956	singlet	singlets		779251
2120964	singlet	singlets		779253
2120965	lymphocyte	Lymph		779253
2120968	CXCR3+	CXCR3+	ANA76	779253
2120990	singlet	singlets		779258
2120999	CXCR3	CXCR3 FMO: viable	ANA76	779260
2121014		Mono		779262
2121016	singlet	singlets		779263
2121018	SIGLEC-3+	CD33+	ANA864	779263
2121031	singlet	singlets		779268
2121032	lymphocyte	Lymph		779268
2121035	CXCR3	CXCR3: viable	ANA76	779269
2121050	CXCR3	CXCR3: viable	ANA76	779272
2121051	singlet	singlets		779272
2121066	CXCR3+	CXCR3+	ANA76	779274
2121068	singlet	singlets		779275
2121074	CD3-	CD3-	ANA809	779276
2121091	CXCR3	CXCR3: viable	ANA76	779280
2121116	PD1+	PD1+	ANA818	779286
2121117		Activated T: viable		779287
2121120	CD3+	CD3+	ANA809	779287
2121125	singlet	singlets		779288
2121130	CD38+	Q2: CD38+	ANA808	779288
2121149	CD8+	CD8+	ANA810	779291
2121156		Activated T: viable		779293
2121159	CD3+	CD3+	ANA809	779293
2121165	lymphocyte	Lymph		779294
2121178	singlet	singlets		779296
2121179	lymphocyte	Lymph		779296
2121185	singlet	singlets		779297
2121195	singlet	singlets		779301
2121196	lymphocyte	Lymph		779301
2121203		T cell: viable		779303
2121232	CD3+	CD3+	ANA809	779307
2121238	lymphocyte	Lymph		779308
2121259	CD85J+	CD85j+	ANA888	779311
2121271	CD8+	CD8+	ANA810	779313
2121273	CD27+	Q2: CD27+	ANA40	779313
2121312	lymphocyte	Lymph		779322
2121316	CD94+	Q2: CD94+	ANA884	779322
2121318	singlet	singlets		779323
2121320	CD3+	CD3+	ANA809	779323
2121325	singlet	singlets		779324
2121329	CD314-	Q4: CD314-	ANA886	779324
2121334	CD3+	CD3+	ANA809	779325
2121340	CD8-	CD8-	ANA810	779326
2121348	CD314+	Q2: CD314+	ANA886	779327
2121387	singlet	singlets		779334
2121388	lymphocyte	Lymph		779334
2121396	lymphocyte	Lymph		779335
2121398	CD16+	CD16+	ANA811	779335
2121400	CD314+	Q2: CD314+	ANA886	779335
2121406	CD16+	CD16+	ANA811	779336
2121423	lymphocyte	Lymph		779340
2121433	CD20+	CD20+	ANA806	779342
2121441	CD38+	CD38+	ANA808	779343
2121452	lymphocyte	Lymph		779345
2121456	CD24-	CD24-	ANA807	779345
2121474	viable	B cell: viable		779348
2121482	viable	B cell: viable		779349
2121487	CD20+	CD20+	ANA806	779349
2121498	CD3-	CD3-	ANA809	779351
2121504	singlet	singlets		779353
2121526	CD3+	CD3+	ANA809	779358
2121532	lymphocyte	Lymph		779359
2121533	CD3+	CD3+	ANA809	779359
2121554	CD127low	CD127low	ANA182	779361
2121569	CD3+	CD3+	ANA809	779363
2121571		Treg: viable		779364
2121574	CD3+	CD3+	ANA809	779364
2121578	CXCR3	CXCR3 FMO: viable	ANA76	779366
2121585	lymphocyte	Lymph		779368
2121586	CD16+	CD16+	ANA811	779368
2121601	CD3+	CD3+	ANA809	779371
2121605	lymphocyte	Lymph		779372
2121611	lymphocyte	Lymph		779373
2121625	singlet	singlets		779376
2121627	CD3-	CD3-	ANA809	779376
2121631	singlet	singlets		779377
2121632	lymphocyte	Lymph		779377
2121634	CD19+	CD19+	ANA805	779377
2121642		Mono		779379
2121645	singlet	singlets		779380
2121653	singlet	singlets		779383
2121671	singlet	singlets		779387
2121685	CD8+	CD8+	ANA810	779389
2121689	CD3+	CD3+	ANA809	779390
2121691	CXCR3+	CXCR3+	ANA76	779390
2121699	CD3-	CD3-	ANA809	779392
2121709	CXCR3	CXCR3: viable	ANA76	779394
2121710	singlet	singlets		779394
2121714		Mono		779395
2121719	SIGLEC-3+	CD33+	ANA864	779396
2121726	lymphocyte	Lymph		779399
2121743	singlet	singlets		779403
2121744	lymphocyte	Lymph		779403
2121749		Activated T: viable		779404
2121752	CD3+	CD3+	ANA809	779404
2121771	singlet	singlets		779407
2121788		Activated T: viable		779410
2121793	HLADR+	Q2: HLADR+	ANA812	779410
2121794	CD38+	Q2: CD38+	ANA808	779410
2121808	CD38-	Q4: CD38-	ANA808	779412
2121813		T cell: viable		779414
2121814		T cell: viable		779415
2121827	CD4+	CD4+	ANA41	779418
2121829	singlet	singlets		779419
2121832	CD4+	CD4+	ANA41	779419
2121841	singlet	singlets		779421
2121856	lymphocyte	Lymph		779423
2121866	CD45RA-	Q4: CD45RA-	ANA816	779424
2121868		T cell: viable		779425
2121881	lymphocyte	Lymph		779427
2121893	singlet	singlets		779429
2121895	CD3+	CD3+	ANA809	779429
2121907	singlet	singlets		779431
2121909	CD3+	CD3+	ANA809	779431
2121912	CD27-	Q4: CD27-	ANA40	779431
2121917	singlet	singlets		779434
2121918	lymphocyte	Lymph		779434
2121922	CD3+	CD3+	ANA809	779435
2121925	lymphocyte	Lymph		779436
2121937	lymphocyte	Lymph		779438
2121938	CD3+	CD3+	ANA809	779438
2121959	CD3+	CD3+	ANA809	779441
2121961	viable	NK-NKT: viable		779442
2121966	CD314-	Q1: CD314-	ANA886	779442
2121975	viable	NK-NKT: viable		779444
2121999	singlet	singlets		779448
2122025	CD314+	Q2: CD314+	ANA886	779451
2122032	CD56+	CD56+	ANA815	779452
2122038	CD3-	CD3-	ANA809	779453
2122043	viable	B cell: viable		779454
2122047	singlet	singlets		779456
2122069	lymphocyte	Lymph		779460
2122083	viable	B cell: viable		779462
2122086	CD3-	CD3-	ANA809	779462
2122103	CD19+	CD19+	ANA805	779464
2122108	singlet	singlets		779465
2122124	CD20-	CD20-	ANA806	779467
2122139	lymphocyte	Lymph		779472
2122177	CD4+	CD4+	ANA41	779477
2122178	IL2RAhi	CD25hi	ANA163	779477
2122180	CD161+	Q3: CD161+	ANA883	779477
2122181	CD45RA-	Q3: CD45RA-	ANA816	779477
2122192	singlet	singlets		779479
2122193	lymphocyte	Lymph		779479
2122208	CXCR3	CXCR3 FMO: viable	ANA76	779484
2122211	CD16+	CD16+	ANA811	779484
2122219	CXCR3	CXCR3 FMO: viable	ANA76	779486
2122220	singlet	singlets		779486
2122233	CXCR3+	CXCR3+	ANA76	779488
2122235	singlet	singlets		779489
2122236	lymphocyte	Lymph		779489
2122250	singlet	singlets		779492
2122257	lymphocyte	Lymph		779493
2122267		Mono		779495
2122271		Mono		779496
2122273	CXCR3+	CXCR3+	ANA76	779496
2122282	lymphocyte	Lymph		779500
2122287	lymphocyte	Lymph		779501
2122290	CXCR3+	CXCR3+	ANA76	779501
2122303	CD3+	CD3+	ANA809	779504
2122316	CXCR3+	CXCR3+	ANA76	779506
2122322	singlet	singlets		779508
2122334	CXCR3	CXCR3: viable	ANA76	779510
2122335	singlet	singlets		779510
2122347		Activated T: viable		779514
2122361		Activated T: viable		779518
2122370	CD3+	CD3+	ANA809	779519
2122376	lymphocyte	Lymph		779520
2122381		Activated T: viable		779521
2122386	HLADR+	Q3: HLADR+	ANA812	779521
2122394	CD38-	Q4: CD38-	ANA808	779522
2122422	lymphocyte	Lymph		779527
2122437		TCRgd+		779529
2122438		T cell: viable		779530
2122443	lymphocyte	Lymph		779532
2122444		T cell: viable		779533
2122467	lymphocyte	Lymph		779537
2122485	CD27-	Q3: CD27-	ANA40	779539
2122491	CD45RA-	Q4: CD45RA-	ANA816	779540
2122506	lymphocyte	Lymph		779543
2122507	CD3+	CD3+	ANA809	779543
2122511	singlet	singlets		779544
2122519	lymphocyte	Lymph		779545
2122521	CD8+	CD8+	ANA810	779545
2122522	CD45RA+	Q2: CD45RA+	ANA816	779545
2122579	CD314-	Q4: CD314-	ANA886	779556
2122584	CD3+	CD3+	ANA809	779557
2122587	singlet	singlets		779558
2122588	lymphocyte	Lymph		779558
2122590	CD8-	CD8-	ANA810	779558
2122602	lymphocyte	Lymph		779560
2122604	CD8-	CD8-	ANA810	779560
2122609	lymphocyte	Lymph		779561
2122611	CD8-	CD8-	ANA810	779561
2122643	CD94+	Q1: CD94+	ANA884	779566
2122650	CD314+	Q2: CD314+	ANA886	779567
2122664	CD16+	CD16+	ANA811	779569
2122673	lymphocyte	Lymph		779572
2122699	CD38-	CD38-	ANA808	779576
2122707	CD38+	CD38+	ANA808	779577
2122714	IgD-	Q1: IgD-	ANA813	779578
2122717	singlet	singlets		779579
2122729	CD20+	CD20+	ANA806	779580
2122734	lymphocyte	Lymph		779581
2122738	IgD-	Q4: IgD-	ANA813	779581
2122748	CD3-	CD3-	ANA809	779583
2122760	lymphocyte	Lymph		779587
2122776	CD3+	CD3+	ANA809	779590
2122786	CD127low	CD127low	ANA182	779591
2122796	CD161+	Q2: CD161+	ANA883	779592
2122809	lymphocyte	Lymph		779594
2122825	CD8+	CD8+	ANA810	779596
2122835	lymphocyte	Lymph		779600
2122841	CD16+	CD16+	ANA811	779601
2122848	CXCR3	CXCR3 FMO: viable	ANA76	779603
2122858	CXCR3+	CXCR3+	ANA76	779604
2122884	CD19+	CD19+	ANA805	779609
2122885	CD20+	CD20+	ANA806	779609
2122895	singlet	singlets		779612
2122906	singlet	singlets		779616
2122928	CD3+	CD3+	ANA809	779620
2122942	CXCR3	CXCR3: viable	ANA76	779623
2122943	singlet	singlets		779623
2122947	singlet	singlets		779624
2122955	CD3-	CD3-	ANA809	779625
2122957	CD20+	CD20+	ANA806	779625
2122965	SIGLEC-3+	CD33+	ANA864	779627
2122971		Activated T: viable		779629
2122980	CD3+	CD3+	ANA809	779632
2122982	singlet	singlets		779633
2122986		Activated T: viable		779634
2122987	singlet	singlets		779634
2123010	CD4+	CD4+	ANA41	779637
2123011	HLADR+	Q3: HLADR+	ANA812	779637
2123013		Activated T: viable		779638
2123032	singlet	singlets		779641
2123039	singlet	singlets		779642
2123044	CD38+	Q2: CD38+	ANA808	779642
2123052		Activated T: viable		779644
2123072	CD3+	CD3+	ANA809	779649
2123080	lymphocyte	Lymph		779651
2123103	CD27+	Q2: CD27+	ANA40	779654
2123113	lymphocyte	Lymph		779656
2123123		T cell: viable		779658
2123133	CD8+	CD8+	ANA810	779659
2123134	CD85J+	CD85j+	ANA888	779659
2123137	lymphocyte	Lymph		779660
2123140	CD45RA-	Q1: CD45RA-	ANA816	779660
2123144	lymphocyte	Lymph		779661
2123155	CD27-	Q3: CD27-	ANA40	779662
2123166	viable	NK-NKT: viable		779666
2123169	viable	NK-NKT: viable		779667
2123171	lymphocyte	Lymph		779667
2123186	singlet	singlets		779670
2123187	lymphocyte	Lymph		779670
2123195	CD3+	CD3+	ANA809	779671
2123224	CD94+	Q2: CD94+	ANA884	779675
2123228	CD3+	CD3+	ANA809	779676
2123229	CD8-	CD8-	ANA810	779676
2123245	singlet	singlets		779679
2123246	lymphocyte	Lymph		779679
2123254	viable	NK-NKT: viable		779681
2123259	CD56+	CD56+	ANA815	779681
2123282	CD56+	CD56+	ANA815	779684
2123287	lymphocyte	Lymph		779685
2123290	CD56+	CD56+	ANA815	779685
2123293	viable	B cell: viable		779686
2123306	CD3-	CD3-	ANA809	779690
2123310	singlet	singlets		779691
2123318	singlet	singlets		779692
2123320	CD3-	CD3-	ANA809	779692
2123329	CD19+	CD19+	ANA805	779693
2123334	singlet	singlets		779694
2123338	CD20+	CD20+	ANA806	779694
2123356	CD27-	Q3: CD27-	ANA40	779696
2123357	viable	B cell: viable		779697
2123373	CD3-	CD3-	ANA809	779699
2123375	CD27+	CD27+	ANA40	779699
2123392		Treg: viable		779705
2123402	CD4+	CD4+	ANA41	779706
2123406	singlet	singlets		779707
2123408	CD3+	CD3+	ANA809	779707
2123416	lymphocyte	Lymph		779708
2123423		Treg: viable		779709
2123432		Treg: viable		779710
2123438	CD127low	CD127low	ANA182	779710
2123441		Treg: viable		779711
2123447	singlet	singlets		779712
2123452	CXCR3	CXCR3 FMO: viable	ANA76	779713
2123457	lymphocyte	Lymph		779715
2123459	singlet	singlets		779716
2123464	singlet	singlets		779717
2123468	CXCR3+	CXCR3+	ANA76	779717
2123474	singlet	singlets		779719
2123487	CD3+	CD3+	ANA809	779721
2123493	CD8+	CD8+	ANA810	779722
2123510	CD20+	CD20+	ANA806	779725
2123512	CXCR3	CXCR3 FMO: viable	ANA76	779726
2123523	CXCR3+	CXCR3+	ANA76	779728
2123534	CD56+	CD56+	ANA815	779732
2123562	singlet	singlets		779738
2123570	CD3-	CD3-	ANA809	779739
2123574	CD3-	CD3-	ANA809	779740
2123575	CD19+	CD19+	ANA805	779740
2123577	CXCR3	CXCR3: viable	ANA76	779741
2123589		Mono		779743
2123591	CXCR3	CXCR3: viable	ANA76	779744
2123597		Activated T: viable		779746
2123602		Activated T: viable		779748
2123632	singlet	singlets		779753
2123635	CD4+	CD4+	ANA41	779753
2123643	HLADR-	Q4: HLADR-	ANA812	779754
2123665	lymphocyte	Lymph		779758
2123674	CD8+	CD8+	ANA810	779759
2123680	CD3+	CD3+	ANA809	779760
2123683	CD38-	Q4: CD38-	ANA808	779760
2123686	lymphocyte	Lymph		779761
2123687		TCRgd+		779761
2123702	CD4+	CD4+	ANA41	779766
2123710	singlet	singlets		779768
2123731	lymphocyte	Lymph		779771
2123734	CD45RA+	Q3: CD45RA+	ANA816	779771
2123736		T cell: viable		779772
2123769	lymphocyte	Lymph		779777
2123778	CD8+	CD8+	ANA810	779778
2123779	CD45RA+	Q3: CD45RA+	ANA816	779778
2123782	singlet	singlets		779779
2123786	CD45RA-	Q4: CD45RA-	ANA816	779779
2123791	viable	NK-NKT: viable		779782
2123798	viable	NK-NKT: viable		779784
2123800	lymphocyte	Lymph		779784
2123804	singlet	singlets		779785
2123833	lymphocyte	Lymph		779789
2123835	CD8-	CD8-	ANA810	779789
2123865	singlet	singlets		779794
2123868	CD56+	CD56+	ANA815	779794
2123872	CD3-	CD3-	ANA809	779795
2123878	CD56+	CD56+	ANA815	779796
2123887	singlet	singlets		779798
2123921	viable	B cell: viable		779804
2123945	CD3-	CD3-	ANA809	779808
2123947	CD20+	CD20+	ANA806	779808
2123949	CD38-	CD38-	ANA808	779808
2123950	viable	B cell: viable		779809
2123977	CD3-	CD3-	ANA809	779812
2123984	lymphocyte	Lymph		779813
2124000	CD27+	CD27+	ANA40	779815
2124001	CD38+	CD38+	ANA808	779815
2124004	singlet	singlets		779817
2124008		Treg: viable		779819
2124012		Treg: viable		779820
2124024	singlet	singlets		779822
2124029	CD127low	CD127low	ANA182	779822
2124040	singlet	singlets		779824
2124042	CD3+	CD3+	ANA809	779824
2124044	IL2RAhi	CD25hi	ANA163	779824
2124055	CD161+	Q3: CD161+	ANA883	779825
2124058	singlet	singlets		779826
2124062	IL2RAhi	CD25hi	ANA163	779826
2124064	CD161-	Q4: CD161-	ANA883	779826
2124066		Treg: viable		779827
2124103	CXCR3	CXCR3 FMO: viable	ANA76	779836
2124116	lymphocyte	Lymph		779838
2124129	CD20+	CD20+	ANA806	779840
2124131	singlet	singlets		779841
2124132	lymphocyte	Lymph		779841
2124150	CXCR3	CXCR3: viable	ANA76	779846
2124154	lymphocyte	Lymph		779847
2124156	singlet	singlets		779848
2124160	CXCR3	CXCR3: viable	ANA76	779849
2124161	singlet	singlets		779849
2124190	CD8+	CD8+	ANA810	779854
2124197	singlet	singlets		779856
2124200	CD19+	CD19+	ANA805	779856
2124203	singlet	singlets		779857
2124208	CXCR3+	CXCR3+	ANA76	779857
2124214		Mono		779859
2124219	SIGLEC-3+	CD33+	ANA864	779860
2124246	CD4+	CD4+	ANA41	779867
2124251	lymphocyte	Lymph		779868
2124257	singlet	singlets		779869
2124260	CD4+	CD4+	ANA41	779869
2124275		Activated T: viable		779872
2124284	CD3+	CD3+	ANA809	779873
2124291	CD3+	CD3+	ANA809	779874
2124306	CD8+	CD8+	ANA810	779876
2124313		T cell: viable		779878
2124324	singlet	singlets		779882
2124332	CD4+	CD4+	ANA41	779883
2124337	CD3+	CD3+	ANA809	779884
2124349	lymphocyte	Lymph		779886
2124356	lymphocyte	Lymph		779887
2124362	singlet	singlets		779888
2124368		T cell: viable		779889
2124370	lymphocyte	Lymph		779889
2124373		T cell: viable		779890
2124376	CD3+	CD3+	ANA809	779890
2124379		T cell: viable		779891
2124392		T cell: viable		779893
2124394	lymphocyte	Lymph		779893
2124407	singlet	singlets		779895
2124411	CD45RA-	Q4: CD45RA-	ANA816	779895
2124414	viable	NK-NKT: viable		779897
2124420	singlet	singlets		779899
2124431	CD3+	CD3+	ANA809	779901
2124437	lymphocyte	Lymph		779902
2124447	CD314+	Q3: CD314+	ANA886	779903
2124458	lymphocyte	Lymph		779905
2124467	CD94+	Q1: CD94+	ANA884	779906
2124471	CD3+	CD3+	ANA809	779907
2124474	CD94+	Q2: CD94+	ANA884	779907
2124479	CD8-	CD8-	ANA810	779908
2124489	viable	NK-NKT: viable		779910
2124497	CD3-	CD3-	ANA809	779911
2124498	viable	NK-NKT: viable		779912
2124503	CD56+	CD56+	ANA815	779912
2124518	CD94+	Q1: CD94+	ANA884	779914
2124542	CD94-	Q4: CD94-	ANA884	779917
2124564	CD20+	CD20+	ANA806	779923
2124581	CD24-	CD24-	ANA807	779925
2124584	singlet	singlets		779926
2124587	CD19+	CD19+	ANA805	779926
2124590	CD27+	Q1: CD27+	ANA40	779926
2124600	singlet	singlets		779928
2124603	CD19+	CD19+	ANA805	779928
2124609	lymphocyte	Lymph		779929
2124637		Treg: viable		779936
2124646	CD4+	CD4+	ANA41	779937
2124662	CD161-	Q1: CD161-	ANA883	779939
2124664		Treg: viable		779940
2124677	CD4+	CD4+	ANA41	779941
2124680	CD161+	Q3: CD161+	ANA883	779941
2124686	CD4+	CD4+	ANA41	779942
2124697	singlet	singlets		779944
2124702	CXCR3	CXCR3 FMO: viable	ANA76	779945
2124706	singlet	singlets		779947
2124710	lymphocyte	Lymph		779948
2124719	CXCR3	CXCR3 FMO: viable	ANA76	779950
2124731	CD3+	CD3+	ANA809	779952
2124733	CXCR3+	CXCR3+	ANA76	779952
2124736	lymphocyte	Lymph		779953
2124748	CD3-	CD3-	ANA809	779955
2124754	CD20+	CD20+	ANA806	779956
2124755	CXCR3	CXCR3 FMO: viable	ANA76	779957
2124768	SIGLEC-3+	CD33+	ANA864	779959
2124777	CXCR3	CXCR3: viable	ANA76	779963
2124784	CD56+	CD56+	ANA815	779964
2124795	CXCR3	CXCR3: viable	ANA76	779967
2124806	CXCR3	CXCR3: viable	ANA76	779969
2124807	singlet	singlets		779969
2124809	CD3+	CD3+	ANA809	779969
2124826	CD20+	CD20+	ANA806	779972
2124843		Mono		779976
2124848	singlet	singlets		779978
2124856		Activated T: viable		779981
2124858	lymphocyte	Lymph		779981
2124861		Activated T: viable		779982
2124871	CD4+	CD4+	ANA41	779983
2124876	lymphocyte	Lymph		779984
2124882	singlet	singlets		779985
2124886	HLADR+	Q3: HLADR+	ANA812	779985
2124898	CD3+	CD3+	ANA809	779987
2124899	CD8+	CD8+	ANA810	779987
2124910	CD8+	CD8+	ANA810	779989
2124919	CD38+	Q2: CD38+	ANA808	779990
2124922	lymphocyte	Lymph		779991
2124938		T cell: viable		779994
2124944		T cell: viable		779997
2124945	singlet	singlets		779997
2124946	lymphocyte	Lymph		779997
2124947	CD3+	CD3+	ANA809	779997
2124959		T cell: viable		780000
2124962	CD3+	CD3+	ANA809	780000
2124967	lymphocyte	Lymph		780001
2124968	CD3+	CD3+	ANA809	780001
2124977	CD45RA+	Q2: CD45RA+	ANA816	780002
2124981	lymphocyte	Lymph		780003
2124989	CD3+	CD3+	ANA809	780004
2124990	CD4+	CD4+	ANA41	780004
2124992	CD27-	Q4: CD27-	ANA40	780004
2124994	singlet	singlets		780005
2124995	lymphocyte	Lymph		780005
2124999	singlet	singlets		780006
2125005	singlet	singlets		780007
2125007	CD3+	CD3+	ANA809	780007
2125008	CD8+	CD8+	ANA810	780007
2125023	CD27+	Q2: CD27+	ANA40	780009
2125034	CD3+	CD3+	ANA809	780011
2125045	singlet	singlets		780015
2125047	CD3+	CD3+	ANA809	780015
2125080	CD94-	Q4: CD94-	ANA884	780020
2125083	lymphocyte	Lymph		780021
2125095	lymphocyte	Lymph		780023
2125096	CD3+	CD3+	ANA809	780023
2125100	viable	NK-NKT: viable		780024
2125109	lymphocyte	Lymph		780025
2125121	lymphocyte	Lymph		780027
2125123	viable	NK-NKT: viable		780028
2125124	singlet	singlets		780028
2125125	lymphocyte	Lymph		780028
2125130	singlet	singlets		780029
2125131	lymphocyte	Lymph		780029
2125138	lymphocyte	Lymph		780030
2125150	CD314+	Q2: CD314+	ANA886	780031
2125156	CD16+	CD16+	ANA811	780032
2125166	CD314-	Q4: CD314-	ANA886	780033
2125181	CD3-	CD3-	ANA809	780038
2125184	viable	B cell: viable		780039
2125185	singlet	singlets		780039
2125204	CD19+	CD19+	ANA805	780041
2125209	singlet	singlets		780042
2125212	CD19+	CD19+	ANA805	780042
2125221	CD20+	CD20+	ANA806	780043
2125228	CD19+	CD19+	ANA805	780044
2125233	singlet	singlets		780045
2125240	viable	B cell: viable		780046
2125245	viable	B cell: viable		780047
2125255		Treg: viable		780050
2125264	lymphocyte	Lymph		780052
2125271	CD4+	CD4+	ANA41	780053
2125274	singlet	singlets		780054
2125284	CD4+	CD4+	ANA41	780055
2125286	CD127low	CD127low	ANA182	780055
2125289		Treg: viable		780056
2125297	CD45RA+	Q2: CD45RA+	ANA816	780056
2125308	singlet	singlets		780058
2125325	CD8+	CD8+	ANA810	780060
2125333	CXCR3	CXCR3 FMO: viable	ANA76	780064
2125334	singlet	singlets		780064
2125335	lymphocyte	Lymph		780064
2125338	CXCR3	CXCR3 FMO: viable	ANA76	780065
2125342	CD56+	CD56+	ANA815	780065
2125355	lymphocyte	Lymph		780068
2125367	CD3+	CD3+	ANA809	780070
2125368	CD8+	CD8+	ANA810	780070
2125372	lymphocyte	Lymph		780071
2125395	singlet	singlets		780076
2125403	singlet	singlets		780079
2125418	lymphocyte	Lymph		780082
2125424	CD4+	CD4+	ANA41	780083
2125442	CXCR3	CXCR3: viable	ANA76	780087
2125448	lymphocyte	Lymph		780088
2125450	CD19+	CD19+	ANA805	780088
2125451	CD20+	CD20+	ANA806	780088
2125458	CXCR3+	CXCR3+	ANA76	780089
2125467	singlet	singlets		780092
2125483	lymphocyte	Lymph		780097
2125487	singlet	singlets		780098
2125497	HLADR-	Q1: HLADR-	ANA812	780099
2125499		Activated T: viable		780100
2125501	lymphocyte	Lymph		780100
2125505	CD38+	Q2: CD38+	ANA808	780100
2125507	singlet	singlets		780101
2125517	CD4+	CD4+	ANA41	780102
2125549	CD8+	CD8+	ANA810	780107
2125550	HLADR+	Q3: HLADR+	ANA812	780107
2125559		Activated T: viable		780109
2125564		T cell: viable		780111
2125575	lymphocyte	Lymph		780114
2125592	lymphocyte	Lymph		780117
2125594	CD4+	CD4+	ANA41	780117
2125598	singlet	singlets		780118
2125599	lymphocyte	Lymph		780118
2125601	CD4+	CD4+	ANA41	780118
2125618		T cell: viable		780121
2125624	singlet	singlets		780122
2125626	CD3+	CD3+	ANA809	780122
2125645	CD3+	CD3+	ANA809	780125
2125649		T cell: viable		780126
2125659	CD3+	CD3+	ANA809	780127
2125660	CD8+	CD8+	ANA810	780127
2125672	CD3+	CD3+	ANA809	780131
2125676	CD3+	CD3+	ANA809	780132
2125688	CD3+	CD3+	ANA809	780134
2125691	CD94+	Q2: CD94+	ANA884	780134
2125700	singlet	singlets		780136
2125708	lymphocyte	Lymph		780137
2125713	lymphocyte	Lymph		780138
2125723	CD314+	Q2: CD314+	ANA886	780139
2125727	lymphocyte	Lymph		780140
2125728	CD3+	CD3+	ANA809	780140
2125731	CD94-	Q3: CD94-	ANA884	780140
2125747	CD3-	CD3-	ANA809	780143
2125748	viable	NK-NKT: viable		780144
2125749	singlet	singlets		780144
2125751	CD3-	CD3-	ANA809	780144
2125763	lymphocyte	Lymph		780146
2125764	CD3-	CD3-	ANA809	780146
2125765	CD16+	CD16+	ANA811	780146
2125766	CD56+	CD56+	ANA815	780146
2125785	viable	NK-NKT: viable		780149
2125807	CD19+	CD19+	ANA805	780154
2125809	viable	B cell: viable		780155
2125822	CD20+	CD20+	ANA806	780156
2125827	lymphocyte	Lymph		780157
2125828	CD3-	CD3-	ANA809	780157
2125837	CD19+	CD19+	ANA805	780158
2125843	lymphocyte	Lymph		780159
2125855	IgD+	Q3: IgD+	ANA813	780160
2125861	CD19+	CD19+	ANA805	780161
2125868	CD3-	CD3-	ANA809	780162
2125880		Treg: viable		780166
2125889	lymphocyte	Lymph		780168
2125895	CD3+	CD3+	ANA809	780169
2125897	CD161+	CD161+	ANA883	780169
2125899	singlet	singlets		780170
2125901	CD3+	CD3+	ANA809	780170
2125906	singlet	singlets		780171
2125907	lymphocyte	Lymph		780171
2125913	CD45RA+	Q1: CD45RA+	ANA816	780171
2125922	CD45RA+	Q2: CD45RA+	ANA816	780172
2125948	lymphocyte	Lymph		780176
2125949	CD3+	CD3+	ANA809	780176
2125956	singlet	singlets		780179
2125957	lymphocyte	Lymph		780179
2125965	lymphocyte	Lymph		780181
2125984	CXCR3	CXCR3 FMO: viable	ANA76	780185
2125992	CD3+	CD3+	ANA809	780186
2125996	singlet	singlets		780187
2126016	singlet	singlets		780191
2126017		Mono		780191
2126020	singlet	singlets		780192
2126021		Mono		780192
2126024	CXCR3	CXCR3: viable	ANA76	780193
2126025	CXCR3	CXCR3: viable	ANA76	780194
2126028	singlet	singlets		780195
2126061	CXCR3	CXCR3: viable	ANA76	780202
2126078	singlet	singlets		780205
2126081	CD19+	CD19+	ANA805	780205
2126090	SIGLEC-3+	CD33+	ANA864	780207
2126091	CXCR3	CXCR3: viable	ANA76	780208
2126100	singlet	singlets		780211
2126105	CD3+	CD3+	ANA809	780212
2126113	lymphocyte	Lymph		780214
2126118	singlet	singlets		780215
2126126	lymphocyte	Lymph		780216
2126129	HLADR+	Q2: HLADR+	ANA812	780216
2126132	singlet	singlets		780217
2126139	singlet	singlets		780218
2126152	lymphocyte	Lymph		780220
2126160	CD8+	CD8+	ANA810	780221
2126161	HLADR-	Q1: HLADR-	ANA812	780221
2126162	CD38+	Q1: CD38+	ANA808	780221
2126170		Activated T: viable		780223
2126186	lymphocyte	Lymph		780225
2126191		T cell: viable		780228
2126197	CD3+	CD3+	ANA809	780229
2126212	CD3+	CD3+	ANA809	780232
2126233	CD4+	CD4+	ANA41	780235
2126235	CD27-	Q3: CD27-	ANA40	780235
2126241	CD45RA-	Q4: CD45RA-	ANA816	780236
2126268	singlet	singlets		780241
2126287	CD27-	Q4: CD27-	ANA40	780243
