FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
2182440	STAT5	: pSTAT5	ANA901	841074
2182443	STAT5	Mono: pSTAT5	ANA901	841077
2182445	STAT3	B cell: pSTAT3	ANA900	841079
2182451	CD4+	CD4+	ANA41	841083
2182457	CD8+	CD8+	ANA810	841086
2182467	CD4+	CD4+	ANA41	841094
2182469	CD4+	CD4+	ANA41	841095
2182479	STAT5	Mono: pSTAT5	ANA901	841101
2182480	STAT1	B cell: pSTAT1	ANA892	841102
2182488	STAT5	: pSTAT5	ANA901	841107
2182490	STAT1	: pSTAT1	ANA892	841108
2182493	CD8+	CD8+	ANA810	841110
2182500	STAT5	B cell: pSTAT5	ANA901	841116
2182502	STAT1	: pSTAT1	ANA892	841117
2182511	CD8+	CD8+	ANA810	841122
2182521	CD4+	CD4+	ANA41	841130
2182527	CD8+	CD8+	ANA810	841133
2182530	STAT5	: pSTAT5	ANA901	841134
2182534	STAT1	B cell: pSTAT1	ANA892	841138
2182543	CD8+	CD8+	ANA810	841144
2182554	STAT5	B cell: pSTAT5	ANA901	841152
2182555	CD4+	CD4+	ANA41	841153
2182575	CD4+	CD4+	ANA41	841166
2182587	STAT5	Mono: pSTAT5	ANA901	841173
2182591	CD4+	CD4+	ANA41	841177
2182595	CD4+	CD4+	ANA41	841179
2182596	STAT5	: pSTAT5	ANA901	841179
2182597	CD8+	CD8+	ANA810	841180
2182605	STAT5	Mono: pSTAT5	ANA901	841185
2182608	STAT5	B cell: pSTAT5	ANA901	841188
2182619	CD8+	CD8+	ANA810	841194
2182622	STAT3	Mono: pSTAT3	ANA900	841196
2182625	STAT3	B cell: pSTAT3	ANA900	841199
2182647	CD4+	CD4+	ANA41	841214
2182656	STAT5	: pSTAT5	ANA901	841218
2182661	STAT3	B cell: pSTAT3	ANA900	841223
2182671	CD8+	CD8+	ANA810	841229
2182684	STAT3	: pSTAT3	ANA900	841238
2182693	STAT1	Mono: pSTAT1	ANA892	841243
2182697	STAT3	B cell: pSTAT3	ANA900	841247
2182716	STAT5	B cell: pSTAT5	ANA901	841260
2182719	CD4+	CD4+	ANA41	841262
2182731	STAT5	Mono: pSTAT5	ANA901	841269
2182735	CD4+	CD4+	ANA41	841273
2182739	CD4+	CD4+	ANA41	841275
2182741	CD8+	CD8+	ANA810	841276
2182746	STAT5	: pSTAT5	ANA901	841278
2182753	CD4+	CD4+	ANA41	841285
2182756	STAT3	: pSTAT3	ANA900	841286
2182760	STAT1	: pSTAT1	ANA892	841288
2182763	CD8+	CD8+	ANA810	841290
2182773	CD4+	CD4+	ANA41	841298
2182779	CD8+	CD8+	ANA810	841301
2182786	STAT1	B cell: pSTAT1	ANA892	841306
2182790	STAT1	: pSTAT1	ANA892	841309
2182805	STAT3	B cell: pSTAT3	ANA900	841319
2182808	STAT1	: pSTAT1	ANA892	841321
2182815	CD8+	CD8+	ANA810	841325
2182818	STAT5	: pSTAT5	ANA901	841326
2182826	STAT1	: pSTAT1	ANA892	841333
2182840	STAT1	B cell: pSTAT1	ANA892	841342
2182841	STAT3	B cell: pSTAT3	ANA900	841343
2182845	CD4+	CD4+	ANA41	841346
2182856	STAT3	Mono: pSTAT3	ANA900	841352
2182877	STAT3	B cell: pSTAT3	ANA900	841367
2182878	STAT5	B cell: pSTAT5	ANA901	841368
2182892	STAT3	Mono: pSTAT3	ANA900	841376
2182895	STAT3	B cell: pSTAT3	ANA900	841379
2182896	STAT5	B cell: pSTAT5	ANA901	841380
2182897	CD4+	CD4+	ANA41	841381
2182907	CD8+	CD8+	ANA810	841386
2182908	STAT5	: pSTAT5	ANA901	841386
2182911	STAT5	Mono: pSTAT5	ANA901	841389
2182926	STAT5	: pSTAT5	ANA901	841398
2182956	STAT5	: pSTAT5	ANA901	841419
2182971	CD4+	CD4+	ANA41	841430
2182981	STAT1	Mono: pSTAT1	ANA892	841435
2182982	STAT3	Mono: pSTAT3	ANA900	841436
2182995	CD8+	CD8+	ANA810	841445
2183023	CD4+	CD4+	ANA41	841465
2183028	STAT5	: pSTAT5	ANA901	841467
2183040	STAT5	B cell: pSTAT5	ANA901	841476
2183041	CD4+	CD4+	ANA41	841477
2183048	STAT1	: pSTAT1	ANA892	841480
2183049	CD8+	CD8+	ANA810	841481
2183053	STAT1	Mono: pSTAT1	ANA892	841483
2183068	STAT3	: pSTAT3	ANA900	841493
2183070	STAT5	: pSTAT5	ANA901	841494
2183071	STAT1	Mono: pSTAT1	ANA892	841495
2183095	CD4+	CD4+	ANA41	841513
2183107	STAT1	Mono: pSTAT1	ANA892	841519
2183119	CD8+	CD8+	ANA810	841528
2183121	CD8+	CD8+	ANA810	841529
2183123	CD8+	CD8+	ANA810	841530
2183125	STAT1	Mono: pSTAT1	ANA892	841531
2183127	STAT5	Mono: pSTAT5	ANA901	841533
2183140	STAT3	: pSTAT3	ANA900	841541
2183145	STAT5	Mono: pSTAT5	ANA901	841545
2183154	STAT5	: pSTAT5	ANA901	841551
2183160	STAT5	: pSTAT5	ANA901	841554
2183181	STAT5	Mono: pSTAT5	ANA901	841569
2183182	STAT1	B cell: pSTAT1	ANA892	841570
2183188	STAT3	: pSTAT3	ANA900	841574
2183192	STAT1	: pSTAT1	ANA892	841576
2183212	STAT3	: pSTAT3	ANA900	841589
2183223	CD4+	CD4+	ANA41	841598
2183232	STAT5	: pSTAT5	ANA901	841602
2183240	STAT1	: pSTAT1	ANA892	841609
2183260	STAT3	: pSTAT3	ANA900	841622
2183289	STAT5	Mono: pSTAT5	ANA901	841641
2183291	STAT3	B cell: pSTAT3	ANA900	841643
2183293	CD4+	CD4+	ANA41	841645
2183298	STAT5	: pSTAT5	ANA901	841647
2183299	CD8+	CD8+	ANA810	841648
2183301	CD8+	CD8+	ANA810	841649
2183306	STAT3	Mono: pSTAT3	ANA900	841652
2183309	STAT3	B cell: pSTAT3	ANA900	841655
2183312	STAT1	: pSTAT1	ANA892	841657
2183317	CD8+	CD8+	ANA810	841660
2183320	STAT3	: pSTAT3	ANA900	841661
2183325	STAT5	Mono: pSTAT5	ANA901	841665
2183333	CD4+	CD4+	ANA41	841671
2183335	CD8+	CD8+	ANA810	841672
2183336	STAT1	: pSTAT1	ANA892	841672
2183343	STAT5	Mono: pSTAT5	ANA901	841677
2183345	STAT3	B cell: pSTAT3	ANA900	841679
2183363	STAT3	B cell: pSTAT3	ANA900	841691
2183367	CD4+	CD4+	ANA41	841694
2183369	CD4+	CD4+	ANA41	841695
2183371	CD8+	CD8+	ANA810	841696
2183372	STAT1	: pSTAT1	ANA892	841696
2183385	CD4+	CD4+	ANA41	841706
2183401	CD4+	CD4+	ANA41	841717
2183406	STAT5	: pSTAT5	ANA901	841719
2183424	STAT5	: pSTAT5	ANA901	841731
2183426	STAT1	: pSTAT1	ANA892	841732
2183446	STAT3	: pSTAT3	ANA900	841745
2183481	CD8+	CD8+	ANA810	841769
2183498	STAT1	: pSTAT1	ANA892	841780
2183505	STAT5	Mono: pSTAT5	ANA901	841785
2183527	CD4+	CD4+	ANA41	841801
2183533	CD8+	CD8+	ANA810	841804
2183546	STAT1	: pSTAT1	ANA892	841813
2183551	CD8+	CD8+	ANA810	841816
2183553	CD8+	CD8+	ANA810	841817
2183558	STAT3	Mono: pSTAT3	ANA900	841820
2183568	STAT5	: pSTAT5	ANA901	841827
2183571	CD8+	CD8+	ANA810	841829
2183573	CD8+	CD8+	ANA810	841830
2183593	STAT1	Mono: pSTAT1	ANA892	841843
2183594	STAT3	Mono: pSTAT3	ANA900	841844
2183595	STAT5	Mono: pSTAT5	ANA901	841845
2183604	STAT5	: pSTAT5	ANA901	841851
2183613	STAT5	Mono: pSTAT5	ANA901	841857
994973	viable	NK-NKT: viable		520972
994977	viable	NK-NKT: viable		520973
994979	lymphocyte	Lymph		520973
994981	CD8+	CD8+	ANA810	520973
994993	CD8+	CD8+	ANA810	520975
995016	singlet	singlets		520979
995023	singlet	singlets		520980
995032	CD3+	CD3+	ANA809	520981
995039	CD3+	CD3+	ANA809	520982
995045	lymphocyte	Lymph		520983
995051	CD3-	CD3-	ANA809	520984
995066	singlet	singlets		520987
995077	CD16+	CD16+	ANA811	520988
995078	CD56+	CD56+	ANA815	520988
995084	CD3-	CD3-	ANA809	520989
995085	CD16+	CD16+	ANA811	520989
995092	CD3-	CD3-	ANA809	520990
995093	CD16+	CD16+	ANA811	520990
995094	CD56+	CD56+	ANA815	520990
995098	viable	B cell: viable		520992
995099	singlet	singlets		520992
995104	singlet	singlets		520994
995109	lymphocyte	Lymph		520995
995110	CD3-	CD3-	ANA809	520995
995119	CD24+	CD24+	ANA807	520996
995123	lymphocyte	Lymph		520997
995124	CD3-	CD3-	ANA809	520997
995127	CD24+	CD24+	ANA807	520997
995136	CD38+	CD38+	ANA808	520998
995144	CD27+	Q1: CD27+	ANA40	520999
995148	CD3-	CD3-	ANA809	521000
995157	CD19+	CD19+	ANA805	521001
995164	CD3-	CD3-	ANA809	521002
995170	singlet	singlets		521003
995175	singlet	singlets		521004
995176	lymphocyte	Lymph		521004
995187		Treg: viable		521008
995191		Treg: viable		521009
995229	lymphocyte	Lymph		521014
995230	CD3+	CD3+	ANA809	521014
995234	CD161+	Q3: CD161+	ANA883	521014
995251	singlet	singlets		521017
995264	lymphocyte	Lymph		521021
995271	CD56+	CD56+	ANA815	521022
995276	CD3+	CD3+	ANA809	521023
995280	CD3+	CD3+	ANA809	521024
995312	CD3-	CD3-	ANA809	521030
995314	CD20+	CD20+	ANA806	521030
995320	singlet	singlets		521032
995326	SIGLEC-3+	CD33+	ANA864	521033
995331	CXCR3	CXCR3 FMO: viable	ANA76	521036
995333	lymphocyte	Lymph		521036
995347	lymphocyte	Lymph		521039
995349	CXCR3	CXCR3 FMO: viable	ANA76	521040
995350	singlet	singlets		521040
995393		Mono		521048
995395	CXCR3	CXCR3 FMO: viable	ANA76	521049
995420	PD1+	PD1+	ANA818	521055
995443	singlet	singlets		521059
995444	lymphocyte	Lymph		521059
995452	CD3+	CD3+	ANA809	521060
995459	PD1+	PD1+	ANA818	521061
995467		Activated T: viable		521063
995480	CD38-	Q3: CD38-	ANA808	521064
995507		T cell: viable		521072
995511	CD4+	CD4+	ANA41	521072
995520	singlet	singlets		521074
995544	CD4+	CD4+	ANA41	521077
995547		T cell: viable		521078
995552		T cell: viable		521079
995558		T cell: viable		521080
995562	CD8+	CD8+	ANA810	521080
995571		T cell: viable		521082
995581	CD3+	CD3+	ANA809	521083
995587	lymphocyte	Lymph		521084
995594	singlet	singlets		521086
995599	singlet	singlets		521088
995606	CD8+	CD8+	ANA810	521089
995613	CD94+	Q1: CD94+	ANA884	521090
995616	lymphocyte	Lymph		521091
995641	singlet	singlets		521095
995652	CD314+	Q2: CD314+	ANA886	521096
995654	viable	NK-NKT: viable		521097
995663	lymphocyte	Lymph		521098
995675	lymphocyte	Lymph		521100
995680	CD3-	CD3-	ANA809	521101
995684	singlet	singlets		521102
995692	lymphocyte	Lymph		521103
995693	CD3-	CD3-	ANA809	521103
995697	CD94+	Q1: CD94+	ANA884	521103
995702	CD16+	CD16+	ANA811	521104
995708	lymphocyte	Lymph		521105
995709	CD3-	CD3-	ANA809	521105
995711	CD56+	CD56+	ANA815	521105
995736	CD19+	CD19+	ANA805	521111
995740	lymphocyte	Lymph		521112
995746	viable	B cell: viable		521113
995754	viable	B cell: viable		521114
995766	CD19+	CD19+	ANA805	521115
995774	CD19+	CD19+	ANA805	521116
995778	viable	B cell: viable		521117
995788	lymphocyte	Lymph		521118
995790	CD19+	CD19+	ANA805	521118
995794	viable	B cell: viable		521119
995796	lymphocyte	Lymph		521119
995803	CD20-	CD20-	ANA806	521120
995816		Treg: viable		521125
995822	singlet	singlets		521126
995834		Treg: viable		521128
995839	IL2RAhi	CD25hi	ANA163	521128
995840	CD127low	CD127low	ANA182	521128
995856	CD4+	CD4+	ANA41	521130
995859	CD161+	Q3: CD161+	ANA883	521130
995860	CD45RA-	Q3: CD45RA-	ANA816	521130
995866	IL2RAhi	CD25hi	ANA163	521131
995867	CD127low	CD127low	ANA182	521131
995881	CXCR3	CXCR3 FMO: viable	ANA76	521134
995902	CXCR3	CXCR3 FMO: viable	ANA76	521140
995905	CD3+	CD3+	ANA809	521140
995924	CXCR3	CXCR3 FMO: viable	ANA76	521144
995930	lymphocyte	Lymph		521145
995943		Mono		521147
995945	singlet	singlets		521148
995948	CXCR3	CXCR3 FMO: viable	ANA76	521149
995949	singlet	singlets		521149
995952	CXCR3+	CXCR3+	ANA76	521149
995953	CXCR3	CXCR3 FMO: viable	ANA76	521150
995958	lymphocyte	Lymph		521152
995961	lymphocyte	Lymph		521153
995975	singlet	singlets		521156
995979	CXCR3	CXCR3 FMO: viable	ANA76	521157
995990	CXCR3	CXCR3 FMO: viable	ANA76	521159
996006	CXCR3	CXCR3 FMO: viable	ANA76	521162
996013	CXCR3	CXCR3 FMO: viable	ANA76	521163
996020	CXCR3	CXCR3 FMO: viable	ANA76	521165
996043	CD3+	CD3+	ANA809	521171
996044	CD4+	CD4+	ANA41	521171
996049	CD3+	CD3+	ANA809	521172
996056	CD3+	CD3+	ANA809	521173
996062	lymphocyte	Lymph		521174
996079		Activated T: viable		521177
996080	singlet	singlets		521177
996089	CD8+	CD8+	ANA810	521178
996093	singlet	singlets		521179
996098	CD38+	Q2: CD38+	ANA808	521179
996112	CD38-	Q4: CD38-	ANA808	521181
996120		T cell: viable		521185
996133	singlet	singlets		521188
996136	CD4+	CD4+	ANA41	521188
996142	CD4+	CD4+	ANA41	521189
996145	singlet	singlets		521190
996161	CD3+	CD3+	ANA809	521192
996175	CD3+	CD3+	ANA809	521194
996188	CD85J+	CD85j+	ANA888	521196
996211	singlet	singlets		521200
996219	singlet	singlets		521202
996220	viable	NK-NKT: viable		521203
996224	singlet	singlets		521204
996226	CD3+	CD3+	ANA809	521204
996241	lymphocyte	Lymph		521207
996255	lymphocyte	Lymph		521209
996283	CD8-	CD8-	ANA810	521213
996291	CD314-	Q4: CD314-	ANA886	521214
996304	lymphocyte	Lymph		521217
996309	singlet	singlets		521218
996316	singlet	singlets		521219
996322	CD94+	Q1: CD94+	ANA884	521219
996334	CD3-	CD3-	ANA809	521221
996348	viable	B cell: viable		521224
996380	singlet	singlets		521230
996384	CD20+	CD20+	ANA806	521230
996386	CD38+	CD38+	ANA808	521230
996391	CD19+	CD19+	ANA805	521231
996392	CD20+	CD20+	ANA806	521231
996395	viable	B cell: viable		521232
996396	singlet	singlets		521232
996406	CD3-	CD3-	ANA809	521233
996413	lymphocyte	Lymph		521234
996417	IgD-	Q4: IgD-	ANA813	521234
996418	CD27-	Q4: CD27-	ANA40	521234
996429	CD27+	CD27+	ANA40	521236
996433	singlet	singlets		521238
996443	lymphocyte	Lymph		521241
996447	singlet	singlets		521242
996461	lymphocyte	Lymph		521244
996484	CD161+	Q3: CD161+	ANA883	521246
996489	CD3+	CD3+	ANA809	521247
996490	CD4+	CD4+	ANA41	521247
996492	CD127low	CD127low	ANA182	521247
996495		Treg: viable		521248
996506	CXCR3	CXCR3 FMO: viable	ANA76	521250
996507	CXCR3	CXCR3 FMO: viable	ANA76	521251
996513	singlet	singlets		521253
996516	CD56+	CD56+	ANA815	521253
996520	CD16+	CD16+	ANA811	521254
996521	CD56+	CD56+	ANA815	521254
996531	CD4+	CD4+	ANA41	521256
996545	lymphocyte	Lymph		521259
996550	singlet	singlets		521260
996567	singlet	singlets		521263
996572	SIGLEC-3+	CD33+	ANA864	521264
996573	CXCR3	CXCR3 FMO: viable	ANA76	521265
996578	CXCR3	CXCR3 FMO: viable	ANA76	521266
996579	CXCR3	CXCR3 FMO: viable	ANA76	521267
996586	lymphocyte	Lymph		521269
996595	CXCR3	CXCR3 FMO: viable	ANA76	521271
996603	CD4+	CD4+	ANA41	521272
996608	CD4+	CD4+	ANA41	521273
996612	lymphocyte	Lymph		521274
996613	CD3+	CD3+	ANA809	521274
996614	CD8+	CD8+	ANA810	521274
996615	CXCR3	CXCR3 FMO: viable	ANA76	521275
996620	CXCR3+	CXCR3+	ANA76	521275
996626	singlet	singlets		521277
996641	CXCR3	CXCR3 FMO: viable	ANA76	521280
996654	singlet	singlets		521284
996673	lymphocyte	Lymph		521288
996676	HLADR-	Q1: HLADR-	ANA812	521288
996691	CD38-	Q3: CD38-	ANA808	521290
996703	CD8+	CD8+	ANA810	521292
996713	CD3+	CD3+	ANA809	521294
996723	CD38+	Q2: CD38+	ANA808	521295
996727	CD3+	CD3+	ANA809	521296
996728	CD8+	CD8+	ANA810	521296
996729	HLADR+	Q3: HLADR+	ANA812	521296
996743		T cell: viable		521300
996747	lymphocyte	Lymph		521301
996748		T cell: viable		521302
996758	singlet	singlets		521304
996763		T cell: viable		521305
996773	CD4+	CD4+	ANA41	521306
996776		T cell: viable		521307
996781	CD45RA+	Q2: CD45RA+	ANA816	521307
996785	lymphocyte	Lymph		521308
996786	CD3+	CD3+	ANA809	521308
996794	CD4+	CD4+	ANA41	521309
996798	singlet	singlets		521310
996811	CD3+	CD3+	ANA809	521312
996814		T cell: viable		521313
996818	CD8+	CD8+	ANA810	521313
996823	lymphocyte	Lymph		521314
996829	singlet	singlets		521315
996830	lymphocyte	Lymph		521315
996833	CD45RA+	Q3: CD45RA+	ANA816	521315
996836	singlet	singlets		521316
996838	CD3+	CD3+	ANA809	521316
996848	viable	NK-NKT: viable		521320
996852	viable	NK-NKT: viable		521321
996870	CD94+	Q2: CD94+	ANA884	521323
996873	lymphocyte	Lymph		521324
996878	viable	NK-NKT: viable		521325
996879	singlet	singlets		521325
996896	CD94+	Q1: CD94+	ANA884	521327
996902	CD314+	Q2: CD314+	ANA886	521328
996903	CD94+	Q2: CD94+	ANA884	521328
996921	CD3+	CD3+	ANA809	521331
996925	lymphocyte	Lymph		521332
996933	viable	NK-NKT: viable		521334
996934	singlet	singlets		521334
996961	CD56+	CD56+	ANA815	521337
996963	CD94-	Q3: CD94-	ANA884	521337
996967	CD3-	CD3-	ANA809	521338
996968	CD16+	CD16+	ANA811	521338
996969	CD56+	CD56+	ANA815	521338
996972	viable	B cell: viable		521339
996973	viable	B cell: viable		521340
996997	singlet	singlets		521345
996998	lymphocyte	Lymph		521345
997010	CD24-	CD24-	ANA807	521346
997020	viable	B cell: viable		521348
997024	CD19+	CD19+	ANA805	521348
997039	CD3-	CD3-	ANA809	521350
997056		Treg: viable		521353
997058	singlet	singlets		521354
997065	CD3+	CD3+	ANA809	521356
997066		Treg: viable		521357
997068	lymphocyte	Lymph		521357
997070	CD4+	CD4+	ANA41	521357
997071		Treg: viable		521358
997072	singlet	singlets		521358
997097	CD4+	CD4+	ANA41	521361
997100	CD161+	Q2: CD161+	ANA883	521361
997108	CD127low	CD127low	ANA182	521362
997113	lymphocyte	Lymph		521363
997119	CD45RA-	Q4: CD45RA-	ANA816	521363
997123	CD3+	CD3+	ANA809	521364
997134	CXCR3	CXCR3 FMO: viable	ANA76	521368
997142	CXCR3	CXCR3 FMO: viable	ANA76	521370
997165	lymphocyte	Lymph		521374
997166	CD3+	CD3+	ANA809	521374
997169	singlet	singlets		521375
997179	singlet	singlets		521377
997193		Mono		521379
997201	SIGLEC-3+	CD33+	ANA864	521381
997210	singlet	singlets		521385
997215	singlet	singlets		521386
997233	CD4+	CD4+	ANA41	521389
997250	CXCR3	CXCR3 FMO: viable	ANA76	521393
997253	CD3-	CD3-	ANA809	521393
997257	singlet	singlets		521394
997275		Activated T: viable		521398
997279	singlet	singlets		521400
997307	CD4+	CD4+	ANA41	521405
997312	lymphocyte	Lymph		521406
997315	HLADR+	Q3: HLADR+	ANA812	521406
997317		Activated T: viable		521407
997319	lymphocyte	Lymph		521407
997321	CD4+	CD4+	ANA41	521407
997334	PD1+	PD1+	ANA818	521409
997341	CD38+	Q1: CD38+	ANA808	521410
997342		Activated T: viable		521411
997344	lymphocyte	Lymph		521411
997346	CD8+	CD8+	ANA810	521411
997348	CD38+	Q2: CD38+	ANA808	521411
997358	lymphocyte	Lymph		521413
997366		TCRgd+		521414
997369	singlet	singlets		521416
997407	CD27+	Q2: CD27+	ANA40	521423
997425	CD3+	CD3+	ANA809	521426
997427		T cell: viable		521427
997431	CD8+	CD8+	ANA810	521427
997435	lymphocyte	Lymph		521428
997438	CD85J+	CD85j+	ANA888	521428
997441	lymphocyte	Lymph		521429
997452	CD27+	Q2: CD27+	ANA40	521430
997453		T cell: viable		521431
997484	lymphocyte	Lymph		521438
997491	lymphocyte	Lymph		521439
997495	CD94+	Q2: CD94+	ANA884	521439
997497	singlet	singlets		521440
997501	CD314+	Q3: CD314+	ANA886	521440
997502	CD94-	Q3: CD94-	ANA884	521440
997506	CD3+	CD3+	ANA809	521441
997509	CD94-	Q4: CD94-	ANA884	521441
997527	CD314+	Q2: CD314+	ANA886	521444
997532	CD3+	CD3+	ANA809	521445
997540	CD8-	CD8-	ANA810	521446
997545	lymphocyte	Lymph		521447
997566	singlet	singlets		521451
997577	CD16+	CD16+	ANA811	521452
997581	viable	NK-NKT: viable		521453
997585	CD16+	CD16+	ANA811	521453
997591	lymphocyte	Lymph		521454
997592	CD3-	CD3-	ANA809	521454
997594	CD56+	CD56+	ANA815	521454
997595	CD314-	Q4: CD314-	ANA886	521454
997606	CD3-	CD3-	ANA809	521458
997608	singlet	singlets		521459
997610	CD3-	CD3-	ANA809	521459
997627	CD24+	CD24+	ANA807	521461
997631	lymphocyte	Lymph		521462
997641	CD19+	CD19+	ANA805	521463
997644	CD27+	Q1: CD27+	ANA40	521463
997646	singlet	singlets		521464
997655	lymphocyte	Lymph		521465
997665	CD19+	CD19+	ANA805	521466
997678	CD20-	CD20-	ANA806	521468
997682		Treg: viable		521470
997687		Treg: viable		521472
997688	singlet	singlets		521472
997689	lymphocyte	Lymph		521472
997705	CD3+	CD3+	ANA809	521475
997706	CD4+	CD4+	ANA41	521475
997716	CD161-	Q1: CD161-	ANA883	521476
997720	lymphocyte	Lymph		521477
997723	IL2RAhi	CD25hi	ANA163	521477
997739	CD3+	CD3+	ANA809	521479
997747	lymphocyte	Lymph		521480
997758	singlet	singlets		521483
997778	singlet	singlets		521488
997779	lymphocyte	Lymph		521488
997785	CD3+	CD3+	ANA809	521489
997801	lymphocyte	Lymph		521492
997810	singlet	singlets		521494
997813	CD19+	CD19+	ANA805	521494
997821		Mono		521496
997824	singlet	singlets		521497
997827	CXCR3+	CXCR3+	ANA76	521497
997843	CD56+	CD56+	ANA815	521502
997849	CXCR3	CXCR3 FMO: viable	ANA76	521504
997854	CXCR3	CXCR3 FMO: viable	ANA76	521505
997855	singlet	singlets		521505
997863	CD3+	CD3+	ANA809	521506
997866	singlet	singlets		521507
997868	CD3+	CD3+	ANA809	521507
997871	CXCR3	CXCR3 FMO: viable	ANA76	521508
997878	CD3-	CD3-	ANA809	521509
997892	singlet	singlets		521512
997897		Mono		521513
997899	CXCR3+	CXCR3+	ANA76	521513
997901		Activated T: viable		521515
997912	lymphocyte	Lymph		521518
997917	lymphocyte	Lymph		521519
997924	CD3+	CD3+	ANA809	521520
997926	HLADR-	Q1: HLADR-	ANA812	521520
997937	lymphocyte	Lymph		521522
997940	HLADR+	Q3: HLADR+	ANA812	521522
997956	lymphocyte	Lymph		521525
997968	singlet	singlets		521527
997974		Activated T: viable		521528
997988		Activated T: viable		521530
997992		T cell: viable		521531
997995		T cell: viable		521533
997998		T cell: viable		521534
998006	CD4+	CD4+	ANA41	521535
998013		T cell: viable		521537
998025	CD27+	Q1: CD27+	ANA40	521538
998029	CD3+	CD3+	ANA809	521539
998031	CD45RA+	Q2: CD45RA+	ANA816	521539
998043	CD3+	CD3+	ANA809	521541
998044	CD4+	CD4+	ANA41	521541
998046	CD27-	Q4: CD27-	ANA40	521541
998050	CD3+	CD3+	ANA809	521542
998063	CD85J+	CD85j+	ANA888	521544
998064		T cell: viable		521545
998065	singlet	singlets		521545
998068	CD8+	CD8+	ANA810	521545
998071		T cell: viable		521546
998081	CD3+	CD3+	ANA809	521547
998100	lymphocyte	Lymph		521552
998104	lymphocyte	Lymph		521553
998109	lymphocyte	Lymph		521554
998119	CD314+	Q2: CD314+	ANA886	521555
998121	viable	NK-NKT: viable		521556
998123	lymphocyte	Lymph		521556
998126	CD314+	Q3: CD314+	ANA886	521556
998147	viable	NK-NKT: viable		521560
998152	CD314+	Q2: CD314+	ANA886	521560
998158	CD8-	CD8-	ANA810	521561
998159	CD314+	Q3: CD314+	ANA886	521561
998172	CD56+	CD56+	ANA815	521563
998196	CD314-	Q1: CD314-	ANA886	521567
998210	CD16+	CD16+	ANA811	521569
998214	viable	NK-NKT: viable		521570
998226	singlet	singlets		521573
998241	CD3-	CD3-	ANA809	521576
998247	singlet	singlets		521577
998256	lymphocyte	Lymph		521578
998257	CD3-	CD3-	ANA809	521578
998259	CD20+	CD20+	ANA806	521578
998263	singlet	singlets		521579
998268	IgD-	Q1: IgD-	ANA813	521579
998269	CD27+	Q1: CD27+	ANA40	521579
998270	viable	B cell: viable		521580
998271	singlet	singlets		521580
998275	CD20+	CD20+	ANA806	521580
998282	CD19+	CD19+	ANA805	521581
998291	CD20+	CD20+	ANA806	521582
998302	CD3-	CD3-	ANA809	521584
998304	CD27+	CD27+	ANA40	521584
998314	lymphocyte	Lymph		521588
998318	lymphocyte	Lymph		521589
998328	singlet	singlets		521591
998335	singlet	singlets		521592
998345	lymphocyte	Lymph		521593
998346	CD3+	CD3+	ANA809	521593
998347	CD4+	CD4+	ANA41	521593
998352		Treg: viable		521594
998360	CD45RA-	Q3: CD45RA-	ANA816	521594
998362	singlet	singlets		521595
998371	singlet	singlets		521596
998377	lymphocyte	Lymph		521597
998382	CXCR3	CXCR3 FMO: viable	ANA76	521599
998384	CXCR3	CXCR3 FMO: viable	ANA76	521600
998418	CXCR3	CXCR3 FMO: viable	ANA76	521607
998423	CXCR3+	CXCR3+	ANA76	521607
998424	CXCR3	CXCR3 FMO: viable	ANA76	521608
998437	CD3-	CD3-	ANA809	521610
998442	singlet	singlets		521611
998447	SIGLEC-3+	CD33+	ANA864	521612
998455	singlet	singlets		521615
998459	CXCR3	CXCR3 FMO: viable	ANA76	521617
998468	CD56+	CD56+	ANA815	521618
998473	CD3+	CD3+	ANA809	521619
998478	CD4+	CD4+	ANA41	521620
998479	CXCR3	CXCR3 FMO: viable	ANA76	521621
998491	singlet	singlets		521623
998501	singlet	singlets		521625
998514	singlet	singlets		521627
998516	CXCR3	CXCR3 FMO: viable	ANA76	521628
998518		Mono		521628
998524	CXCR3+	CXCR3+	ANA76	521629
998534	CD3+	CD3+	ANA809	521633
998548	lymphocyte	Lymph		521636
998550	CD4+	CD4+	ANA41	521636
998553		Activated T: viable		521637
998562	lymphocyte	Lymph		521638
998568	singlet	singlets		521639
998580	singlet	singlets		521641
998581	lymphocyte	Lymph		521641
998588	CD3+	CD3+	ANA809	521642
998592		Activated T: viable		521643
998599		Activated T: viable		521644
998600	singlet	singlets		521644
998610	CD8+	CD8+	ANA810	521645
998621	singlet	singlets		521649
998634	lymphocyte	Lymph		521652
998643	CD85J+	CD85j+	ANA888	521653
998662	CD4+	CD4+	ANA41	521656
998666	singlet	singlets		521657
998669	CD4+	CD4+	ANA41	521657
998676	CD8+	CD8+	ANA810	521658
998684	singlet	singlets		521660
998689		T cell: viable		521661
998691	lymphocyte	Lymph		521661
998699	CD3+	CD3+	ANA809	521662
998700	CD8+	CD8+	ANA810	521662
998708	CD45RA+	Q3: CD45RA+	ANA816	521663
998712	lymphocyte	Lymph		521664
998721	singlet	singlets		521667
998730	CD3+	CD3+	ANA809	521669
998736	CD8+	CD8+	ANA810	521670
998743	CD8+	CD8+	ANA810	521671
