BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS699990	ES754263
BS699990	ES754262
BS699990	ES754259
BS699993	ES754271
BS699994	ES754289
BS699995	ES754288
BS661775	ES760872
BS661800	ES760898
BS661800	ES717683
BS661805	ES760861
BS661806	ES760862
BS661809	ES760865
BS661820	ES717703
BS661825	ES717708
BS661826	ES760823
BS661832	ES717715
BS661836	ES760833
BS661840	ES760837
BS661854	ES760851
BS661859	ES760856
BS661859	ES717742
BS661896	ES717779
BS661897	ES717780
BS661921	ES717804
BS689271	ES736078
BS689272	ES736079
BS689278	ES736085
BS689280	ES736087
BS689302	ES736109
BS689128	ES735935
BS689139	ES735946
BS689143	ES735950
BS689146	ES735953
BS689159	ES735966
BS689160	ES735967
BS689161	ES735968
BS689170	ES735977
BS689180	ES735987
BS689192	ES735999
BS689210	ES736017
BS689211	ES736018
BS689220	ES736027
BS689228	ES736035
BS689239	ES736046
BS689240	ES736047
BS689251	ES736058
BS689252	ES736059
BS751133	ES823418
BS584921	ES492960
BS584931	ES492970
BS584937	ES492976
BS584938	ES492977
BS584944	ES492798
BS584946	ES492800
BS584960	ES492814
BS584967	ES492821
BS584976	ES492830
BS584982	ES492835
BS585002	ES492855
BS585014	ES492867
BS585015	ES492868
BS585024	ES492877
BS585026	ES492879
BS585029	ES492882
BS585045	ES492898
BS585051	ES492904
BS585052	ES492905
BS585065	ES492918
BS661938	ES717821
BS661951	ES717834
BS661958	ES717841
BS661962	ES717845
BS661966	ES717849
BS661967	ES717850
BS661969	ES717852
BS661980	ES717863
BS661983	ES717866
BS661990	ES717873
BS661996	ES717879
BS662000	ES717883
BS662031	ES717914
BS662042	ES717925
BS662051	ES717934
BS662057	ES717940
BS662059	ES717942
BS662061	ES717944
BS662069	ES717952
BS662072	ES717955
BS662078	ES717961
BS662079	ES717962
BS662081	ES717964
BS662083	ES717966
BS662092	ES717975
BS662098	ES717981
BS662119	ES718002
BS699696	ES754335
BS699696	ES754334
BS699696	ES754333
BS699697	ES754342
BS699697	ES754338
BS699697	ES754337
BS699698	ES754359
BS699698	ES754357
BS699699	ES754366
BS699699	ES754363
BS699700	ES754370
BS699701	ES754378
BS699702	ES754388
BS699703	ES754395
BS699703	ES754393
BS699705	ES754401
BS699706	ES754413
BS699708	ES754434
BS699708	ES754433
BS699709	ES754444
BS699711	ES754461
BS699711	ES754460
BS699713	ES754496
BS699714	ES754475
BS699715	ES754488
BS699715	ES754484
BS699716	ES754504
BS699716	ES754502
BS699716	ES754501
BS699716	ES754498
BS699717	ES754510
BS699718	ES754519
BS699718	ES754514
BS699719	ES754528
BS699719	ES754522
BS699720	ES754536
BS699720	ES754533
BS699721	ES754540
BS699722	ES754565
BS699722	ES754561
BS699724	ES754560
BS699724	ES754558
BS699724	ES754556
BS699725	ES754569
BS699727	ES754589
BS699727	ES754588
BS699727	ES754585
BS699728	ES754600
BS699728	ES754599
BS699728	ES754594
BS699730	ES754614
BS699731	ES754637
BS699731	ES754633
BS699733	ES754627
BS699735	ES754654
BS699735	ES754652
BS699736	ES754660
BS699737	ES754665
BS699738	ES754674
BS699739	ES754685
BS699739	ES754684
BS699739	ES754682
BS699743	ES754716
BS699743	ES754715
BS699746	ES754743
BS699749	ES754779
BS699751	ES754773
BS699751	ES754771
BS699751	ES754770
BS699754	ES754805
BS699754	ES754804
BS699755	ES754813
BS699755	ES754810
BS699756	ES754817
BS699757	ES754829
BS699758	ES754850
BS699759	ES754834
BS699761	ES754863
BS699761	ES754858
BS699762	ES754870
BS699762	ES754869
BS699762	ES754868
BS699762	ES754867
BS699764	ES754888
BS699764	ES754885
BS699764	ES754881
BS699767	ES754926
BS699767	ES754922
BS699768	ES754912
BS699768	ES754910
BS699769	ES754918
BS699769	ES754916
BS699772	ES754947
BS699773	ES754958
BS699774	ES754967
BS699774	ES754965
BS699774	ES754963
BS699775	ES754973
BS699776	ES755000
BS699777	ES754977
BS699778	ES754991
BS699780	ES755010
BS699781	ES755018
BS699783	ES755038
BS699783	ES755034
BS699784	ES755046
BS699784	ES755045
BS699784	ES755043
BS699786	ES755055
BS699786	ES755052
BS699786	ES755051
BS699788	ES755079
BS699789	ES755082
BS699791	ES755098
BS699792	ES755108
BS699794	ES755142
BS699795	ES755127
BS699796	ES755135
BS699796	ES755130
BS699797	ES755146
BS699797	ES755145
BS699798	ES755157
BS699798	ES755154
BS699799	ES755164
BS699800	ES755175
BS699800	ES755172
BS699803	ES755220
BS699803	ES755219
BS699804	ES755201
BS699804	ES755198
BS699804	ES755197
BS699804	ES755195
BS699805	ES755206
BS699808	ES755247
BS662123	ES718006
BS662129	ES718012
BS662139	ES718022
BS662153	ES718036
BS662168	ES718051
BS662170	ES718053
BS662176	ES718059
BS662178	ES718061
BS662184	ES718067
BS662185	ES718068
BS662190	ES718073
BS662196	ES718079
BS662199	ES718082
BS662207	ES718090
BS662211	ES718094
BS662222	ES718105
BS662225	ES718108
BS662248	ES718131
BS662263	ES718146
BS662266	ES718149
BS662267	ES718150
BS662282	ES718165
BS662314	ES718197
BS662315	ES718198
BS662316	ES718199
BS662321	ES718204
BS662332	ES718215
BS662340	ES718223
BS662360	ES718243
BS662372	ES718255
BS662385	ES718268
BS662388	ES718271
BS662393	ES718276
BS662396	ES718279
BS662409	ES718292
BS662413	ES718296
BS662415	ES718298
BS699810	ES755264
BS699811	ES755268
BS699812	ES755300
BS699813	ES755281
BS699816	ES755318
BS699816	ES755316
BS699817	ES755325
BS699817	ES755321
BS699818	ES755329
BS699819	ES755344
BS699820	ES755351
BS699820	ES755345
BS699821	ES755372
BS699822	ES755357
BS699824	ES755384
BS699825	ES755398
BS699825	ES755396
BS699825	ES755393
BS699827	ES755409
BS699828	ES755423
BS699829	ES755433
BS699829	ES755431
BS699829	ES755427
BS699829	ES755426
BS699831	ES755439
BS699831	ES755436
BS699832	ES755445
BS699833	ES755469
BS699834	ES755477
BS699834	ES755475
BS699835	ES755487
BS699835	ES755486
BS699835	ES755479
BS699836	ES755488
BS699837	ES755502
BS699837	ES755498
BS699838	ES755510
BS699839	ES755535
BS699843	ES755556
BS699843	ES755554
BS699844	ES755567
BS699844	ES755560
BS699847	ES755588
BS699847	ES755587
BS699848	ES755620
BS699848	ES755619
BS699849	ES755597
BS699850	ES755610
BS699850	ES755608
BS699850	ES755606
BS699851	ES755626
BS699851	ES755623
BS699852	ES755637
BS699852	ES755635
BS699852	ES755633
BS699852	ES755632
BS699852	ES755630
BS699853	ES755647
BS699855	ES755659
BS699856	ES755674
BS699856	ES755671
BS699857	ES755666
BS699858	ES755684
BS699858	ES755683
BS699858	ES755681
BS699860	ES755692
BS699862	ES755704
BS699862	ES755702
BS699865	ES755715
BS699870	ES755752
BS699870	ES755751
BS699870	ES755749
BS699873	ES755761
BS699881	ES755809
BS699882	ES755829
BS699882	ES755827
BS699883	ES755823
BS699883	ES755822
BS699886	ES755845
BS699886	ES755843
BS699887	ES755853
BS699887	ES755849
BS699889	ES755859
BS699891	ES755870
BS699891	ES755869
BS699892	ES755879
BS699893	ES755887
BS699894	ES755894
BS699894	ES755891
BS699895	ES755899
BS699895	ES755897
BS699898	ES755922
BS699899	ES755920
BS699899	ES755915
BS699901	ES755933
BS699904	ES755958
BS699905	ES755956
BS699906	ES755974
BS699907	ES755963
BS699908	ES755976
BS699909	ES753765
BS699910	ES753772
BS699910	ES753769
BS699910	ES753767
BS699911	ES753774
BS699912	ES753788
BS699913	ES753783
BS699915	ES753791
BS699916	ES753808
BS699917	ES753810
BS699920	ES753837
BS699924	ES753854
BS699926	ES753866
BS699928	ES753886
BS699931	ES753889
BS699931	ES753888
BS699932	ES753904
BS699932	ES753900
BS699934	ES753916
BS699935	ES753921
BS699935	ES753917
BS699936	ES753934
BS699937	ES753923
BS699938	ES753946
BS699938	ES753944
BS699938	ES753941
BS699939	ES753939
BS699939	ES753937
BS699939	ES753936
BS699940	ES753949
BS699941	ES753957
BS699941	ES753953
BS699943	ES753968
BS699943	ES753965
BS699944	ES753981
BS699944	ES753980
BS699944	ES753977
BS699945	ES753971
BS699946	ES753993
BS699947	ES753986
BS699948	ES753996
BS699949	ES754003
BS699950	ES754008
BS699951	ES754015
BS699951	ES754013
BS699953	ES754024
BS699961	ES754072
BS699962	ES754102
BS699962	ES754098
BS699963	ES754095
BS699964	ES754107
BS699964	ES754103
BS699967	ES754126
BS699967	ES754125
BS699968	ES754138
BS699969	ES754128
BS699970	ES754149
BS699970	ES754148
BS699971	ES754139
BS699972	ES754154
BS699973	ES754161
BS699973	ES754158
BS699975	ES754174
BS699977	ES754179
BS699977	ES754177
BS699978	ES754194
BS699978	ES754193
BS699979	ES754190
BS699980	ES754204
BS699980	ES754200
BS699981	ES754208
BS699982	ES754216
BS699982	ES754215
BS699986	ES754244
BS699986	ES754243
BS699988	ES754251
BS699988	ES754249
BS699989	ES754256
BS699990	ES754264
BS699990	ES754261
BS699991	ES754266
BS699992	ES754280
BS699997	ES754306
BS661774	ES717657
BS661786	ES717669
BS661790	ES760888
BS661791	ES760889
BS661791	ES717674
BS661794	ES717677
BS661797	ES760895
BS661804	ES760860
BS661808	ES760864
BS661811	ES760867
BS661815	ES760871
BS661817	ES717700
BS661821	ES717704
BS661827	ES760824
BS661828	ES760825
BS661843	ES760840
BS661844	ES760841
BS661846	ES760843
BS661852	ES760849
BS661855	ES760852
BS661857	ES717740
BS661860	ES760857
BS661899	ES717782
BS661909	ES717792
BS661911	ES717794
BS661918	ES717801
BS661926	ES717809
BS689276	ES736083
BS689288	ES736095
BS689289	ES736096
BS689295	ES736102
BS689300	ES736107
BS689126	ES735933
BS689127	ES735934
BS689136	ES735943
BS689165	ES735972
BS689166	ES735973
BS689172	ES735979
BS689173	ES735980
BS689175	ES735982
BS689183	ES735990
BS689200	ES736007
BS689216	ES736023
BS689221	ES736028
BS689233	ES736040
BS689236	ES736043
BS689242	ES736049
BS689246	ES736053
BS751131	ES823416
BS751145	ES823430
BS584922	ES492961
BS584927	ES492966
BS584934	ES492973
BS584942	ES492796
BS584958	ES492812
BS584969	ES492823
BS584973	ES492827
BS584983	ES492836
BS584988	ES492841
BS585000	ES492853
BS585008	ES492861
BS585018	ES492871
BS585020	ES492873
BS585023	ES492876
BS585043	ES492896
BS585047	ES492900
BS585048	ES492901
BS585055	ES492908
BS585058	ES492911
BS585060	ES492913
BS585068	ES492921
BS585079	ES492932
BS585089	ES492942
BS585090	ES492943
BS585101	ES492954
