BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS807872	ES983338
BS807980	ES982956
BS807987	ES982963
BS807999	ES982975
BS808007	ES982983
BS808010	ES982986
BS808013	ES982989
BS808016	ES982992
BS808018	ES982994
BS808021	ES982997
BS808036	ES983012
BS808049	ES983025
BS808062	ES983038
BS808066	ES983042
BS808069	ES983045
BS808072	ES983048
BS808082	ES983058
BS808090	ES983066
BS806088	ES980946
BS806100	ES980958
BS806101	ES980959
BS806103	ES980961
BS806114	ES980972
BS806119	ES980977
BS806128	ES980986
BS806130	ES980988
BS806144	ES981002
BS806148	ES981006
BS806158	ES981016
BS806174	ES981032
BS806191	ES981049
BS806203	ES981061
BS806205	ES981063
BS806207	ES981065
BS806209	ES981067
BS806212	ES981070
BS806215	ES981073
BS806219	ES981077
BS806237	ES981095
BS806241	ES981099
BS953283	ES1099307
BS953283	ES1099308
BS953284	ES1099311
BS953285	ES1099316
BS953287	ES1099321
BS953287	ES1099324
BS953288	ES1099327
BS953289	ES1099330
BS953289	ES1099331
BS953292	ES1099343
BS953294	ES1099349
BS953295	ES1099353
BS953306	ES1099398
BS953306	ES1099399
BS953309	ES1099411
BS953312	ES1099423
BS953314	ES1099431
BS953314	ES1099432
BS808024	ES1230806
BS808033	ES1230813
BS808040	ES1230818
BS808041	ES1230819
BS808044	ES1230821
BS808050	ES1230825
BS808055	ES1230829
BS808069	ES1230840
BS808070	ES1230841
BS808084	ES1230851
BS807859	ES1230869
BS807880	ES1230891
BS807882	ES1230894
BS807888	ES1230900
BS807891	ES1230903
BS807900	ES1230911
BS807902	ES1230914
BS807906	ES1230919
BS807907	ES1230920
BS807908	ES1230921
BS1007320	ES1230936
BS807921	ES1230939
BS1007324	ES1230945
BS807931	ES1230954
BS807933	ES1230955
BS807952	ES1230978
BS807954	ES1230981
BS1007332	ES1230990
BS807963	ES1230993
BS807978	ES1231009
BS807985	ES1231023
BS807990	ES1231028
BS807991	ES1231029
BS1007344	ES1231035
BS1007349	ES1231059
BS808020	ES1231068
BS808023	ES1231072
BS808024	ES1231073
BS808037	ES1231088
BS1007356	ES1231095
BS808042	ES1231096
BS808054	ES1231112
BS808071	ES1231134
BS808073	ES1231135
BS1007366	ES1231138
BS808075	ES1231141
BS1007371	ES1231150
BS808085	ES1231154
BS808090	ES1231159
BS807855	ES1231473
BS807860	ES1231478
BS807862	ES1231479
BS807861	ES1231480
BS807866	ES1231485
BS807873	ES1231492
BS807874	ES1231493
BS1007314	ES1231494
BS807883	ES1231503
BS807894	ES1231515
BS953317	ES1099441
BS953321	ES1099459
BS953323	ES1099465
BS953331	ES1099498
BS953331	ES1099499
BS953333	ES1099508
BS953335	ES1099514
BS953338	ES1099528
BS953341	ES1099538
BS953342	ES1099542
BS807904	ES1231524
BS807905	ES1231526
BS807910	ES1231532
BS807917	ES1231540
BS1007318	ES1231542
BS807933	ES1231563
BS807932	ES1231564
BS807939	ES1231570
BS807949	ES1231582
BS1007330	ES1231593
BS807967	ES1231606
BS807970	ES1231608
BS807979	ES1231619
BS1007340	ES1231628
BS807984	ES1231630
BS807988	ES1231633
BS807987	ES1231634
BS807993	ES1231638
BS808004	ES1231656
BS808009	ES1231662
BS1007349	ES1231667
BS808013	ES1231669
BS808022	ES1231678
BS808025	ES1231684
BS808044	ES1231706
BS1007359	ES1231712
BS808050	ES1231716
BS808055	ES1231721
BS808058	ES1231723
BS808066	ES1231732
BS1007362	ES1231736
BS808070	ES1231741
BS808084	ES1231761
BS808091	ES1231769
BS1007314	ES1230555
BS1007315	ES1230556
BS1007325	ES1230566
BS1007339	ES1230580
BS1007359	ES1230600
BS1007367	ES1230608
BS1007368	ES1230609
BS808042	ES1230654
BS807850	ES1230669
BS807854	ES1230672
BS807860	ES1230677
BS807874	ES1230688
BS807880	ES1230692
BS807896	ES1230705
BS807911	ES1230718
BS807913	ES1230719
BS807926	ES1230730
BS807930	ES1230733
BS807935	ES1230737
BS807940	ES1230741
BS807945	ES1230745
BS807962	ES1230757
BS807981	ES1230772
BS807870	ES982601
BS807888	ES982619
BS807900	ES982631
BS807906	ES982637
BS807912	ES982643
BS807919	ES982650
BS807923	ES982654
BS807950	ES982681
BS807952	ES982683
BS807967	ES982698
BS807969	ES982700
BS808012	ES982743
BS808020	ES982751
BS808021	ES982752
BS808030	ES982761
BS808032	ES982763
BS808041	ES982772
BS808046	ES982777
BS808049	ES982780
BS808055	ES982786
BS808063	ES982794
BS806244	ES981102
BS806257	ES981115
BS806268	ES981126
BS806273	ES981131
BS806277	ES981135
BS806297	ES981155
BS806309	ES981167
BS806317	ES981175
BS806323	ES981181
BS806331	ES981189
BS806334	ES981192
BS806341	ES981199
BS806350	ES981208
BS806354	ES981212
BS806358	ES981216
BS806367	ES981225
BS806373	ES981231
BS806374	ES981232
BS808241	ES983952
BS808242	ES983953
BS808255	ES983966
BS808256	ES983967
BS808277	ES983988
BS808287	ES983998
BS808293	ES984004
BS808295	ES984006
BS808296	ES984007
BS808302	ES984013
BS808317	ES984028
BS808320	ES984031
BS808361	ES984072
BS808362	ES984073
BS808363	ES984074
BS808365	ES984076
BS808372	ES984083
BS630853	ES571076
BS630860	ES571083
BS630870	ES571093
BS630877	ES571100
BS630910	ES571133
BS630917	ES571140
BS630802	ES571025
BS630813	ES571036
BS630817	ES571040
BS630832	ES571055
BS630833	ES571056
BS630844	ES571067
BS807874	ES983340
BS807881	ES983347
BS807905	ES983371
BS807921	ES983387
BS807929	ES983395
BS807936	ES983402
BS807962	ES983428
BS807964	ES983430
BS807975	ES983441
BS807981	ES983447
BS807984	ES983450
BS807995	ES983461
BS808001	ES983467
BS808013	ES983479
BS808028	ES983494
BS808039	ES983505
BS808041	ES983507
BS808047	ES983513
BS808052	ES983518
BS808053	ES983519
BS808072	ES983538
BS808076	ES983542
BS808083	ES983549
BS807859	ES983570
BS807880	ES983591
BS807881	ES983592
BS807885	ES983596
BS807886	ES983597
BS807889	ES983600
BS807901	ES983612
BS807915	ES983626
BS807930	ES983641
BS807932	ES983643
BS807945	ES983656
BS807955	ES983666
BS807958	ES983669
BS807974	ES983685
BS807741	ES982472
BS807755	ES982486
BS807761	ES982492
BS807773	ES982504
BS807797	ES982528
BS807805	ES982536
BS807806	ES982537
BS807808	ES982539
BS807813	ES982544
BS807818	ES982549
BS807841	ES982572
BS807854	ES982585
BS807866	ES983087
BS807869	ES983090
BS807879	ES983100
BS807881	ES983102
BS807888	ES983109
BS807892	ES983113
BS807915	ES983136
BS807919	ES983140
BS807943	ES983164
BS807958	ES983179
BS807961	ES983182
BS807964	ES983185
BS807977	ES983198
BS807985	ES983206
BS808087	ES982818
BS808088	ES982819
BS807851	ES982827
BS807874	ES982850
BS807883	ES982859
BS807891	ES982867
BS807904	ES982880
BS807916	ES982892
BS807918	ES982894
BS807922	ES982898
BS807927	ES982903
BS807932	ES982908
BS807942	ES982918
BS807955	ES982931
BS807958	ES982934
BS807961	ES982937
BS807992	ES983703
BS807996	ES983707
BS807997	ES983708
BS808009	ES983720
BS808025	ES983736
BS808036	ES983747
BS808040	ES983751
BS808042	ES983753
BS808048	ES983759
BS808056	ES983767
BS808070	ES983781
BS808083	ES983794
BS808086	ES983797
BS808101	ES983812
BS808107	ES983818
BS808114	ES983825
BS808117	ES983828
BS808146	ES983857
BS808149	ES983860
BS808150	ES983861
BS808158	ES983869
BS808177	ES983888
BS808179	ES983890
BS808186	ES983897
BS808198	ES983909
BS808206	ES983917
BS807992	ES983213
BS807996	ES983217
BS808007	ES983228
BS808017	ES983238
BS808035	ES983256
BS808041	ES983262
BS808046	ES983267
BS808059	ES983280
BS808073	ES983294
BS808083	ES983304
BS808084	ES983305
BS807866	ES983332
BS807978	ES982954
BS807994	ES982970
BS808024	ES983000
BS808031	ES983007
BS808034	ES983010
BS808039	ES983015
BS808053	ES983029
BS808054	ES983030
BS808056	ES983032
BS808063	ES983039
BS808078	ES983054
BS807856	ES983077
BS806087	ES980945
BS806096	ES980954
BS806106	ES980964
BS806113	ES980971
BS806123	ES980981
BS806135	ES980993
BS806137	ES980995
BS806140	ES980998
BS806170	ES981028
BS806171	ES981029
BS806173	ES981031
BS806184	ES981042
BS806187	ES981045
BS806188	ES981046
BS806190	ES981048
BS806196	ES981054
BS806216	ES981074
BS806230	ES981088
BS806231	ES981089
BS806234	ES981092
BS953284	ES1099312
BS953285	ES1099314
BS953288	ES1099326
BS953289	ES1099332
BS953291	ES1099340
BS953292	ES1099344
BS953299	ES1099371
BS953301	ES1099377
BS953301	ES1099378
BS953301	ES1099379
BS953302	ES1099384
BS953303	ES1099387
BS953304	ES1099392
BS953305	ES1099394
BS953307	ES1099403
BS953311	ES1099420
BS953313	ES1099427
BS808026	ES1230807
BS808035	ES1230814
BS808037	ES1230816
BS808051	ES1230826
BS808061	ES1230834
BS808064	ES1230836
BS808066	ES1230838
BS807851	ES1230862
BS807875	ES1230887
BS807896	ES1230908
BS807901	ES1230913
BS1007315	ES1230915
BS1007323	ES1230944
BS1007325	ES1230946
BS807926	ES1230949
BS807930	ES1230953
BS807940	ES1230963
BS1007327	ES1230973
BS807955	ES1230980
BS807957	ES1230984
BS1007330	ES1230985
BS1007336	ES1231014
BS807987	ES1231026
BS807994	ES1231037
BS807996	ES1231039
BS808008	ES1231053
BS808010	ES1231056
BS1007351	ES1231069
BS1007352	ES1231074
BS808036	ES1231087
BS808038	ES1231089
BS1007354	ES1231092
BS1007357	ES1231099
BS808056	ES1231114
BS808068	ES1231125
BS808067	ES1231126
BS1007363	ES1231129
BS1007369	ES1231147
BS808091	ES1231161
BS807849	ES1231467
BS807895	ES1231514
BS953320	ES1099455
BS953320	ES1099456
BS953321	ES1099458
BS953326	ES1099477
BS953328	ES1099485
BS953329	ES1099489
BS953329	ES1099491
BS953329	ES1099492
BS953333	ES1099505
BS953335	ES1099513
BS953336	ES1099519
BS953337	ES1099521
BS953337	ES1099523
BS953337	ES1099524
BS953338	ES1099527
BS953339	ES1099529
BS953340	ES1099536
BS953341	ES1099539
BS953341	ES1099540
BS807901	ES1231521
BS807909	ES1231531
BS807911	ES1231533
BS807918	ES1231539
BS1007319	ES1231543
BS807920	ES1231546
BS807928	ES1231558
BS807929	ES1231560
BS807936	ES1231567
BS807940	ES1231571
BS807941	ES1231572
BS807947	ES1231578
BS807951	ES1231585
BS807963	ES1231601
BS807964	ES1231604
BS807968	ES1231607
BS807978	ES1231617
BS807981	ES1231625
BS807982	ES1231627
BS807985	ES1231631
BS807998	ES1231648
BS807997	ES1231649
BS808015	ES1231670
BS808020	ES1231676
BS1007351	ES1231677
BS1007352	ES1231682
BS1007353	ES1231683
BS808043	ES1231705
BS808047	ES1231710
BS1007358	ES1231711
BS808052	ES1231719
BS808064	ES1231730
BS808065	ES1231731
BS1007361	ES1231735
BS808072	ES1231744
BS808087	ES1231763
BS1007317	ES1230558
BS1007329	ES1230570
BS1007330	ES1230571
BS1007338	ES1230579
BS1007354	ES1230595
BS1007364	ES1230605
BS807871	ES1230617
BS807884	ES1230620
BS808001	ES1230645
BS808052	ES1230657
BS808057	ES1230658
BS808067	ES1230660
BS808079	ES1230663
BS807864	ES1230680
BS807867	ES1230682
BS807873	ES1230687
BS807881	ES1230693
BS807920	ES1230725
BS807928	ES1230731
BS807933	ES1230735
BS807936	ES1230738
BS807941	ES1230742
BS807952	ES1230750
BS807957	ES1230754
BS807963	ES1230758
BS807978	ES1230770
BS807991	ES1230780
BS807994	ES1230782
BS808003	ES1230789
