BIOSAMPLE_ACCESSION	EXPSAMPLE_ACCESSION
BS689575	ES1004916
BS689575	ES1004774
BS689576	ES736305
BS689576	ES1004000
BS689576	ES1005468
BS689577	ES1005323
BS689580	ES736309
BS689580	ES1004052
BS689580	ES1003980
BS689581	ES1004683
BS689581	ES1003712
BS689582	ES1005031
BS689582	ES1003639
BS689583	ES736312
BS689583	ES1004724
BS689583	ES1003644
BS689587	ES1004537
BS689588	ES736317
BS689588	ES1004069
BS689592	ES1004994
BS689593	ES1005006
BS689594	ES736323
BS689594	ES1004478
BS689594	ES1005496
BS689595	ES1005665
BS689595	ES1005189
BS689596	ES1004736
BS689599	ES1004332
BS689599	ES1003948
BS689601	ES736330
BS689601	ES1004799
BS689601	ES1003770
BS689602	ES1004494
BS689602	ES1003726
BS689603	ES1004488
BS689603	ES1004867
BS689604	ES1005554
BS689604	ES736333
BS689604	ES1005484
BS689605	ES1005568
BS689606	ES736335
BS689606	ES1003932
BS689607	ES1003782
BS689607	ES1003680
BS689608	ES1005101
BS689608	ES1004484
BS689608	ES1003729
BS689609	ES1005470
BS689609	ES1003777
BS689610	ES1005209
BS689610	ES1004020
BS689611	ES1004311
BS689611	ES1004215
BS689611	ES1004949
BS689611	ES1004794
BS689612	ES1004967
BS689613	ES1005229
BS689615	ES1004327
BS689616	ES1005069
BS689616	ES1004510
BS689617	ES1004336
BS689617	ES736346
BS689617	ES1003949
BS689759	ES736488
BS689799	ES736528
BS689802	ES736531
BS689809	ES736538
BS689815	ES736544
BS719604	ES784580
BS719609	ES784585
BS719616	ES784592
BS719619	ES784595
BS719620	ES784596
BS719624	ES784600
BS719630	ES784606
BS719631	ES784607
BS719640	ES784616
BS719645	ES784621
BS719659	ES784635
BS719666	ES784642
BS719671	ES784643
BS719672	ES784644
BS719677	ES784649
BS719695	ES784667
BS719712	ES784683
BS719732	ES784703
BS719733	ES784704
BS719734	ES784705
BS719739	ES784710
BS719741	ES784712
BS719749	ES784720
BS719758	ES784729
BS719768	ES784739
BS719418	ES784403
BS719441	ES784422
BS719442	ES784423
BS719444	ES784425
BS719448	ES784429
BS719459	ES784439
BS719468	ES784448
BS719484	ES784464
BS719486	ES784466
BS719495	ES784475
BS719497	ES784477
BS719510	ES784490
BS719512	ES784492
BS719516	ES784496
BS719517	ES784497
BS719519	ES784499
BS719521	ES784501
BS719525	ES784505
BS719535	ES784515
BS719538	ES784518
BS719540	ES784520
BS719541	ES784521
BS719548	ES784524
BS719554	ES784530
BS719560	ES784536
BS719563	ES784539
BS719565	ES784541
BS719567	ES784543
BS719578	ES784554
BS719583	ES784559
BS719588	ES784564
