FCS_ANALYZED_RESULT_MARKER_ID	POPULATION_MARKER_PREFERRED	POPULATION_MARKER_REPORTED	PREFERRED_ANALYTE_ACCESSION	RESULT_ID
1159986	CD14-	CD14-	ANA804	561256
1159994	CD3-	CD3-	ANA809	561258
1160003	CD19+	CD19+	ANA805	561260
1160009	CD19+	CD19+	ANA805	561261
1160012	CD27+	CD27+	ANA40	561261
1160026	CD19+	CD19+	ANA805	561264
1160031		Lin1-		561265
1160032	HLADR+	HLA-DR+	ANA812	561265
1160035		Lin1-		561266
1160042	BDCA2, CD303+	BDCA2+	ANA870	561267
1160056	HLADR+	HLA-DR+	ANA812	561270
1160060		Lin1-		561271
1160067	BDCA2, CD303-	BDCA2-	ANA870	561272
1160071	BDCA2, CD303-	BDCA2-	ANA870	561273
1160080	HLADR+	HLA-DR+	ANA812	561275
1160081	BDCA2, CD303-	BDCA2-	ANA870	561275
1160084		Lin1-		561276
1160088	CD40-	CD40-	ANA42	561276
1160090	HLADR+	HLA-DR+	ANA812	561277
1160092	CD11c+	CD11c+	ANA814	561277
1160100	HLADR+	HLA-DR+	ANA812	561279
1160106	HLADR+	HLA-DR+	ANA812	561280
1160115	CD11c+	CD11c+	ANA814	561281
1160132	CD40-	CD40-	ANA42	561283
1160134	HLADR+	HLA-DR+	ANA812	561284
1160140		Lin1-		561285
1160154	HLADR+	HLA-DR+	ANA812	561287
1160156	CD11c+	CD11c+	ANA814	561287
1160162	BDCA2, CD303-	BDCA2-	ANA870	561288
1160177	CD11c+	CD11c+	ANA814	561290
1160186	BDCA1-	CD1c-	ANA895	561291
1160189	HLADR+	HLA-DR+	ANA812	561292
1160197	HLADR+	HLA-DR+	ANA812	561294
1160204	CD4+	CD4+	ANA41	561297
1160205	CD8-	CD8-	ANA810	561297
1160212	CD4+	CD4+	ANA41	561299
1160214	CXCR5+	CXCR5+	ANA78	561299
1160221	HLADR+	HLA-DR+	ANA812	561300
1160233	CXCR3+	CXCR3+	ANA76	561302
1160244	CD4+	CD4+	ANA41	561304
1160250	CD278+	ICOS+	ANA898	561304
1160253	CD8-	CD8-	ANA810	561305
1160273	CD278+	ICOS+	ANA898	561307
1160275	CD4+	CD4+	ANA41	561308
1160278	CD45RA-	CD45RA-	ANA816	561308
1160285	CD45RA-	CD45RA-	ANA816	561309
1160294	CXCR3-	CXCR3-	ANA76	561310
1160295	CCR6+	CCR6+	ANA36	561310
1160296	CD278+	ICOS+	ANA898	561310
1160297	CD3+	CD3+	ANA809	561311
1160314	CD8-	CD8-	ANA810	561313
1160319	CD278+	ICOS+	ANA898	561313
1160332	CD4+	CD4+	ANA41	561316
1160344	CD3+	CD3+	ANA809	561318
1160348	CD45RA-	CD45RA-	ANA816	561318
1160360	CD3+	CD3+	ANA809	561320
1160363	CXCR5-	CXCR5-	ANA78	561320
1160386	CXCR5-	CXCR5-	ANA78	561323
1160387	CD45RA-	CD45RA-	ANA816	561323
1160388	CXCR3-	CXCR3-	ANA76	561323
1160389	CCR6+	CCR6+	ANA36	561323
1160392	CD8-	CD8-	ANA810	561324
1160395	CXCR3-	CXCR3-	ANA76	561324
1160404	CCR6+	CCR6+	ANA36	561325
1160407	CD4+	CD4+	ANA41	561326
1160416	CXCR5-	CXCR5-	ANA78	561327
1160417	CD45RA-	CD45RA-	ANA816	561327
1160423	CD8-	CD8-	ANA810	561328
1160431	CD8+	CD8+	ANA810	561329
1160438	CD8+	CD8+	ANA810	561331
1160439	CXCR3+	CXCR3+	ANA76	561331
1160441	CD4-	CD4-	ANA41	561332
1160443	CXCR5+	CXCR5+	ANA78	561332
1160445	CD4-	CD4-	ANA41	561333
1160458	HLADR+	HLA-DR+	ANA812	561337
1160460	CD14+	CD14+	ANA804	561338
1160463	CD14+	CD14+	ANA804	561339
1160465	CD16-	CD16-	ANA811	561339
1160476	CCRL1+	CX3CR1+	ANA59	561342
1160478	HLADR+	HLA-DR+	ANA812	561343
1160487	CD16-	CD16-	ANA811	561345
1160489	CD14+	CD14+	ANA804	561346
1160491	CD16+	CD16+	ANA811	561346
1160499	CD16-	CD16-	ANA811	561348
1160507	CD14+	CD14+	ANA804	561351
1160508	HLADRlo	HLA-DRlo	ANA812	561351
1160523	CD16+	CD16+	ANA811	561355
1160528	B7-2-	CD86-	ANA868	561356
1160543	CD16-	CD16-	ANA811	561360
1160546	HLADR+	HLA-DR+	ANA812	561361
1160554	HLADR+	HLA-DR+	ANA812	561363
1160556	CD62L-	CD62L-	ANA712	561363
1160571	CD3-	CD3-	ANA809	561371
1160577	CD27+	CD27+	ANA40	561372
1160584	CD3-	CD3-	ANA809	561374
1160594	CD19+	CD19+	ANA805	561376
1160598	CD20-	CD20-	ANA806	561376
1160599	B7-2+	CD86+	ANA868	561376
1160600	CD19+	CD19+	ANA805	561377
1160619	CD27+	CD27+	ANA40	561380
1160630	IgD-	IgD-	ANA813	561382
1160631	CD19+	CD19+	ANA805	561383
1160635	CD19+	CD19+	ANA805	561384
1160645	CD19+	CD19+	ANA805	561386
1160647	CD14-	CD14-	ANA804	561386
1160656	B7-2+	CD86+	ANA868	561387
1160671	CD20-	CD20-	ANA806	561390
1160678	HLADR+	HLA-DR+	ANA812	561392
1160693	HLADR+	HLA-DR+	ANA812	561395
1160696	CD40-	CD40-	ANA42	561395
1160702		Lin1-		561397
1160710	CD11c+	CD11c+	ANA814	561398
1160717	HLADR+	HLA-DR+	ANA812	561400
1160739	CD11c+	CD11c+	ANA814	561404
1160745	BDCA3-	BDCA3-	ANA894	561405
1160752	BDCA1+	CD1c+	ANA895	561406
1160775		Lin1-		561410
1160779	BDCA3-	BDCA3-	ANA894	561410
1160797	BDCA2, CD303-	BDCA2-	ANA870	561413
1160807	BDCA1-	CD1c-	ANA895	561414
1160826	CD11c+	CD11c+	ANA814	561417
1160838	CD3+	CD3+	ANA809	561420
1160843	CD4+	CD4+	ANA41	561422
1160863	HLADR+	HLA-DR+	ANA812	561426
1160873	CXCR5+	CXCR5+	ANA78	561428
1160874	CD45RA-	CD45RA-	ANA816	561428
1160879	CD8-	CD8-	ANA810	561429
1160889	CD45RA-	CD45RA-	ANA816	561430
1160892	CD278+	ICOS+	ANA898	561430
1160893	CD3+	CD3+	ANA809	561431
1160931	CD3+	CD3+	ANA809	561436
1160947	CD4+	CD4+	ANA41	561438
1160958	CD45RA-	CD45RA-	ANA816	561439
1160967	CD3+	CD3+	ANA809	561441
1160972	HLADR+	HLA-DR+	ANA812	561441
1160979	CD3+	CD3+	ANA809	561443
1160980	CD4+	CD4+	ANA41	561443
1160996	CD8-	CD8-	ANA810	561445
1161002	CD3+	CD3+	ANA809	561446
1161011	CD8-	CD8-	ANA810	561447
1161013	CD45RA-	CD45RA-	ANA816	561447
1161034	CD8-	CD8-	ANA810	561450
1161052	CD45RA-	CD45RA-	ANA816	561452
1161059	CD45RA-	CD45RA-	ANA816	561453
1161078	CD3+	CD3+	ANA809	561457
1161079	CD4-	CD4-	ANA41	561457
1161088	CD8+	CD8+	ANA810	561459
1161100	HLADR+	HLA-DR+	ANA812	561463
1161110	CD16-	CD16-	ANA811	561466
1161111	CD14+	CD14+	ANA804	561467
1161113	CD16-	CD16-	ANA811	561467
1161121	CD16+	CD16+	ANA811	561469
1161125	CD16-	CD16-	ANA811	561470
1161130	CD11b+	CD11b+	ANA878	561471
1161134	CD11b+	CD11b+	ANA878	561472
1161138	CD11b-	CD11b-	ANA878	561473
1161148	CD16+	CD16+	ANA811	561476
1161161	CD16+	CD16+	ANA811	561480
1161180	HLADR+	HLA-DR+	ANA812	561485
1161182	SLAN-	SLAN-	ANA906	561485
1161187	CD14+	CD14+	ANA804	561487
1161188	HLADR+	HLA-DR+	ANA812	561487
1161199	CD14+	CD14+	ANA804	561490
1161200	HLADR+	HLA-DR+	ANA812	561490
1161208	CD62L-	CD62L- granulocyte	ANA712	561495
1161214	CD14-	CD14-	ANA804	561497
1161224	CD138+	CD138+	ANA891	561499
1161225	CD19+	CD19+	ANA805	561500
1161227	CD14-	CD14-	ANA804	561500
1161232	CD3-	CD3-	ANA809	561501
1161259	CD3-	CD3-	ANA809	561506
1161266	CD27+	CD27+	ANA40	561507
1161271	CD27-	CD27-	ANA40	561508
1161274	CD3-	CD3-	ANA809	561509
1161280	CD20-	CD20-	ANA806	561510
1161285	IgD+	IgD+	ANA813	561511
1161290	CD27+	CD27+	ANA40	561512
1161307	CD14-	CD14-	ANA804	561515
1161312	CD14-	CD14-	ANA804	561516
1161329		Lin1-		561520
1161332	CD11c-	CD11c-	ANA814	561520
1161339		Lin1-		561522
1161345	HLADR+	HLA-DR+	ANA812	561523
1161347	CD11c-	CD11c-	ANA814	561523
1161356	CD11c+	CD11c+	ANA814	561525
1161359	HLADR+	HLA-DR+	ANA812	561526
1161361	CD11c+	CD11c+	ANA814	561526
1161372	CD40-	CD40-	ANA42	561528
1161375	BDCA2, CD303-	BDCA2-	ANA870	561529
1161377	B7-2+	CD86+	ANA868	561529
1161379	HLADR+	HLA-DR+	ANA812	561530
1161383		Lin1-		561531
1161384	HLADR+	HLA-DR+	ANA812	561531
1161394	BDCA1+	CD1c+	ANA895	561532
1161398	BDCA2, CD303-	BDCA2-	ANA870	561533
1161404	HLADR+	HLA-DR+	ANA812	561534
1161413	CD11c+	CD11c+	ANA814	561535
1161424		Lin1-		561537
1161459	HLADR+	HLA-DR+	ANA812	561542
1161474	BDCA2, CD303-	BDCA2-	ANA870	561544
1161477	BDCA1-	CD1c-	ANA895	561544
1161486	CD8-	CD8-	ANA810	561548
1161488	CD4+	CD4+	ANA41	561549
1161492	CD4+	CD4+	ANA41	561550
1161495	CD3+	CD3+	ANA809	561551
1161496	CD4+	CD4+	ANA41	561551
1161503	CXCR5+	CXCR5+	ANA78	561552
1161508	CD8-	CD8-	ANA810	561553
1161512	CD3+	CD3+	ANA809	561554
1161530	CXCR5+	CXCR5+	ANA78	561556
1161531	CD45RA-	CD45RA-	ANA816	561556
1161537	CD8-	CD8-	ANA810	561557
1161553	CXCR5+	CXCR5+	ANA78	561559
1161568	CXCR5+	CXCR5+	ANA78	561561
1161587	CCR6-	CCR6-	ANA36	561563
1161588	CD3+	CD3+	ANA809	561564
1161589	CD4+	CD4+	ANA41	561564
1161590	CD8-	CD8-	ANA810	561564
1161593	CXCR3-	CXCR3-	ANA76	561564
1161594	CCR6-	CCR6-	ANA36	561564
1161604	CD3+	CD3+	ANA809	561566
1161623	CD8-	CD8-	ANA810	561569
1161624	CXCR5-	CXCR5-	ANA78	561569
1161627	CCR6-	CCR6-	ANA36	561569
1161631	CXCR5-	CXCR5-	ANA78	561570
1161636	CD3+	CD3+	ANA809	561571
1161646	CD8-	CD8-	ANA810	561572
1161667	CD3+	CD3+	ANA809	561575
1161708	CXCR5-	CXCR5-	ANA78	561580
1161709	CD45RA-	CD45RA-	ANA816	561580
1161728	CD3+	CD3+	ANA809	561585
1161732	CD3+	CD3+	ANA809	561586
1161739	HLADR+	HLA-DR+	ANA812	561588
1161748	HLADR+	HLA-DR+	ANA812	561591
1161751	HLADR+	HLA-DR+	ANA812	561592
1161783	CD16-	CD16-	ANA811	561600
1161796	CD16-	CD16-	ANA811	561604
1161817	CD14+	CD14+	ANA804	561610
1161819	CD16+	CD16+	ANA811	561610
1161825	CD14+	CD14+	ANA804	561612
1161837	CD14+	CD14+	ANA804	561615
1161840	CD62L-	CD62L-	ANA712	561615
1161848	CD16+	CD16+ granulocyte	ANA811	561620
1161849	CD16+	CD16+	ANA811	561621
1161851	CD19+	CD19+	ANA805	561622
1161853	CD14-	CD14-	ANA804	561622
1161893	CD24+	CD24+	ANA807	561630
1161901	CD3-	CD3-	ANA809	561632
1161907	CD14-	CD14-	ANA804	561633
1161921	CD14-	CD14-	ANA804	561636
1161960	CD11c-	CD11c-	ANA814	561643
1161971		Lin1-		561646
1161987	HLADR+	HLA-DR+	ANA812	561649
1161998	CD11c+	CD11c+	ANA814	561651
1162003	CD11c+	CD11c+	ANA814	561652
1162007	BDCA2, CD303-	BDCA2-	ANA870	561653
1162008	CD11c+	CD11c+	ANA814	561653
1162026	HLADR+	HLA-DR+	ANA812	561657
1162030	BDCA1+	CD1c+	ANA895	561657
1162031		Lin1-		561658
1162038		Lin1-		561659
1162039	HLADR+	HLA-DR+	ANA812	561659
1162057	BDCA1+	CD1c+	ANA895	561661
1162059		Lin1-		561662
1162061	BDCA2, CD303-	BDCA2-	ANA870	561662
1162068	BDCA2, CD303-	BDCA2-	ANA870	561663
1162092	CD2+	CD2+	ANA860	561666
1162100		Lin1-		561668
1162114		Lin1-		561670
1162120	B7-2-	CD86-	ANA868	561670
1162123	HLADR+	HLA-DR+	ANA812	561672
1162137	CD3+	CD3+	ANA809	561677
1162150	CD8-	CD8-	ANA810	561679
1162151	CXCR5+	CXCR5+	ANA78	561679
1162174	CXCR3+	CXCR3+	ANA76	561682
1162179	CD8-	CD8-	ANA810	561683
1162185	CD4+	CD4+	ANA41	561684
1162190	CCR6+	CCR6+	ANA36	561684
1162194	CD8-	CD8-	ANA810	561685
1162206	CCR6+	CCR6+	ANA36	561686
1162212	CXCR3-	CXCR3-	ANA76	561687
1162227	CD45RA-	CD45RA-	ANA816	561689
1162245	CD278+	ICOS+	ANA898	561691
1162247	CD4+	CD4+	ANA41	561692
1162258	CD4+	CD4+	ANA41	561694
1162260	CXCR5-	CXCR5-	ANA78	561694
1162261	CD45RA-	CD45RA-	ANA816	561694
1162266	CXCR5-	CXCR5-	ANA78	561695
1162276	CCR6-	CCR6-	ANA36	561696
1162280	CD8-	CD8-	ANA810	561697
1162282	CD45RA-	CD45RA-	ANA816	561697
1162284	CCR6-	CCR6-	ANA36	561697
1162297	CD45RA-	CD45RA-	ANA816	561699
1162302	CD4+	CD4+	ANA41	561700
1162337	CXCR3-	CXCR3-	ANA76	561704
1162354	CD278+	ICOS+	ANA898	561706
1162356	CD4-	CD4-	ANA41	561707
1162375	CD4-	CD4-	ANA41	561712
1162387	HLADR+	HLA-DR+	ANA812	561716
1162388	CD16+	CD16+	ANA811	561716
1162390	HLADR+	HLA-DR+	ANA812	561717
1162398	CCRL1+	CX3CR1+	ANA59	561719
1162410	CCRL1-	CX3CR1-	ANA59	561722
1162414	CD11b+	CD11b+	ANA878	561723
1162430	CD14+	CD14+	ANA804	561728
1162433	CD14+	CD14+	ANA804	561729
1162434	HLADRlo	HLA-DRlo	ANA812	561729
1162437	HLADRlo	HLA-DRlo	ANA812	561730
1162440	HLADR+	HLA-DR+	ANA812	561731
1162442	B7-2+	CD86+	ANA868	561731
1162444	HLADR+	HLA-DR+	ANA812	561732
1162445	CD16+	CD16+	ANA811	561732
1162449	CD16+	CD16+	ANA811	561733
1162457	CD16-	CD16-	ANA811	561735
1162458	SLAN+	SLAN+	ANA906	561735
1162464	HLADR+	HLA-DR+	ANA812	561737
1162475	CD14+	CD14+	ANA804	561740
1162477	CD16+	CD16+	ANA811	561740
1162480	HLADR+	HLA-DR+	ANA812	561741
1162482	CD62L-	CD62L-	ANA712	561741
1162484	HLADR+	HLA-DR+	ANA812	561742
1162492	CD62L-	CD62L- granulocyte	ANA712	561747
1162494	CD3-	CD3-	ANA809	561748
1162499	B7-2+	CD86+	ANA868	561749
1162505	CD3-	CD3-	ANA809	561751
1162523	CD38+	CD38+	ANA808	561754
1162525	B7-2+	CD86+	ANA868	561754
1162526	CD19+	CD19+	ANA805	561755
1162533	CD14-	CD14-	ANA804	561756
1162536	B7-2+	CD86+	ANA868	561756
1162557	CD19+	CD19+	ANA805	561761
1162567	CD14-	CD14-	ANA804	561763
1162568	CD27-	CD27-	ANA40	561763
1162573	CD14-	CD14-	ANA804	561764
1162577	CD19+	CD19+	ANA805	561765
1162582	B7-2+	CD86+	ANA868	561765
1162624	HLADR+	HLA-DR+	ANA812	561774
1162628		Lin1-		561775
1162634	HLADR+	HLA-DR+	ANA812	561776
1162636	CD11c+	CD11c+	ANA814	561776
1162640	CD11c+	CD11c+	ANA814	561777
1162642		Lin1-		561778
1162656	CD40-	CD40-	ANA42	561780
1162657		Lin1-		561781
1162680		Lin1-		561785
1162681	HLADR+	HLA-DR+	ANA812	561785
1162684	BDCA3-	BDCA3-	ANA894	561785
1162702	HLADR+	HLA-DR+	ANA812	561788
1162703	BDCA2, CD303-	BDCA2-	ANA870	561788
1162708		Lin1-		561789
1162717	BDCA2, CD303-	BDCA2-	ANA870	561790
1162740	BDCA1-	CD1c-	ANA895	561793
1162748	CD40-	CD40-	ANA42	561794
1162751	BDCA2, CD303-	BDCA2-	ANA870	561795
1162759	CD11c+	CD11c+	ANA814	561796
1162769	CD4+	CD4+	ANA41	561800
1162787	CXCR5+	CXCR5+	ANA78	561804
1162791	CD4+	CD4+	ANA41	561805
1162815	CD45RA-	CD45RA-	ANA816	561808
1162820	CD4+	CD4+	ANA41	561809
1162822	CXCR5+	CXCR5+	ANA78	561809
1162834	CD3+	CD3+	ANA809	561811
1162839	CXCR3+	CXCR3+	ANA76	561811
1162842	CD3+	CD3+	ANA809	561812
1162850	CD4+	CD4+	ANA41	561813
1162853	CD45RA-	CD45RA-	ANA816	561813
1162866	CD4+	CD4+	ANA41	561815
1162871	CCR6-	CCR6-	ANA36	561815
1162884	CD45RA-	CD45RA-	ANA816	561817
1162895	CD8-	CD8-	ANA810	561819
1162897	CD45RA-	CD45RA-	ANA816	561819
1162904	CD278+	ICOS+	ANA898	561820
1162913	CD4+	CD4+	ANA41	561822
1162923	CXCR5-	CXCR5-	ANA78	561823
1162930	CD8-	CD8-	ANA810	561824
1162937	CD8-	CD8-	ANA810	561825
1162938	CXCR5-	CXCR5-	ANA78	561825
1162949	CCR6+	CCR6+	ANA36	561826
1162978	CD45RA-	CD45RA-	ANA816	561830
1162984	CXCR5-	CXCR5-	ANA78	561831
1162990	CD4+	CD4+	ANA41	561832
1162991	CD8-	CD8-	ANA810	561832
1163015	HLADR+	HLA-DR+	ANA812	561837
1163022	CD14+	CD14+	ANA804	561840
1163026	HLADR+	HLA-DR+	ANA812	561841
1163029	HLADR+	HLA-DR+	ANA812	561842
1163030	CD16+	CD16+	ANA811	561842
1163035	HLADR+	HLA-DR+	ANA812	561844
1163038	HLADR+	HLA-DR+	ANA812	561845
1163039	CD16-	CD16-	ANA811	561845
1163044	CCRL1+	CX3CR1+	ANA59	561846
1163046	HLADR+	HLA-DR+	ANA812	561847
1163060	CD11b+	CD11b+	ANA878	561850
1163076	HLADRlo	HLA-DRlo	ANA812	561855
1163087	CD16+	CD16+	ANA811	561858
1163093	CD14+	CD14+	ANA804	561860
1163105	CD14+	CD14+	ANA804	561863
1163115	CD16-	CD16-	ANA811	561865
1163116	CD62L+	CD62L+	ANA712	561865
1163120	CD62L+	CD62L+	ANA712	561866
1163122	HLADR+	HLA-DR+	ANA812	561867
1163126	HLADR+	HLA-DR+	ANA812	561868
1163142	CD19+	CD19+	ANA805	561876
1163145	CD27+	CD27+	ANA40	561876
1163159	CD14-	CD14-	ANA804	561879
1163164	CD14-	CD14-	ANA804	561880
1163170	CD14-	CD14-	ANA804	561881
1163182	CD27-	CD27-	ANA40	561883
1163196	CD14-	CD14-	ANA804	561886
1163198	IgD-	IgD-	ANA813	561886
1163201	CD14-	CD14-	ANA804	561887
1163205	CD14-	CD14-	ANA804	561888
1163214	CD3-	CD3-	ANA809	561890
1163223	IgD-	IgD-	ANA813	561891
1163247	BDCA2, CD303+	BDCA2+	ANA870	561896
1163264	CD40-	CD40-	ANA42	561899
1163301	BDCA2, CD303-	BDCA2-	ANA870	561907
1163308	B7-2-	CD86-	ANA868	561908
1163310	HLADR+	HLA-DR+	ANA812	561909
1163325	CD11c+	CD11c+	ANA814	561911
1163332	CD11c+	CD11c+	ANA814	561912
1163337	HLADR+	HLA-DR+	ANA812	561913
1163347	BDCA3-	BDCA3-	ANA894	561914
1163355	BDCA1+	CD1c+	ANA895	561915
1163363		Lin1-		561917
1163365	BDCA2, CD303-	BDCA2-	ANA870	561917
1163378	HLADR+	HLA-DR+	ANA812	561919
1163383	CD40+	CD40+	ANA42	561919
1163384		Lin1-		561920
1163388	BDCA3+	BDCA3+	ANA894	561920
1163393	BDCA2, CD303-	BDCA2-	ANA870	561921
1163411	CD4+	CD4+	ANA41	561926
1163413	CD3+	CD3+	ANA809	561927
1163427	CD4+	CD4+	ANA41	561930
1163428	CD8-	CD8-	ANA810	561930
1163435	CXCR5+	CXCR5+	ANA78	561931
1163442	CD45RA-	CD45RA-	ANA816	561932
1163444	CCR6-	CCR6-	ANA36	561932
1163465	CD45RA-	CD45RA-	ANA816	561935
1163475	HLADR+	HLA-DR+	ANA812	561936
1163476	CD3+	CD3+	ANA809	561937
1163479	CXCR5+	CXCR5+	ANA78	561937
1163488	CD45RA-	CD45RA-	ANA816	561938
1163500	CD4+	CD4+	ANA41	561940
1163502	CXCR5+	CXCR5+	ANA78	561940
1163503	CD45RA-	CD45RA-	ANA816	561940
1163504	CXCR3-	CXCR3-	ANA76	561940
1163505	CCR6+	CCR6+	ANA36	561940
1163519	CXCR3-	CXCR3-	ANA76	561942
1163535	CD3+	CD3+	ANA809	561945
1163536	CD4+	CD4+	ANA41	561945
1163542	CD4+	CD4+	ANA41	561946
1163546	CD278+	ICOS+	ANA898	561946
1163550	CXCR5-	CXCR5-	ANA78	561947
1163566	CD45RA-	CD45RA-	ANA816	561949
1163585	CD3+	CD3+	ANA809	561952
1163594	CD4+	CD4+	ANA41	561953
1163600	CD3+	CD3+	ANA809	561954
1163606	CCR6+	CCR6+	ANA36	561954
1163618	CD8-	CD8-	ANA810	561956
1163624	CD4+	CD4+	ANA41	561957
1163630	HLADR+	HLA-DR+	ANA812	561957
1163644	CD8+	CD8+	ANA810	561960
1163655	CD4-	CD4-	ANA41	561963
1163661	CD278+	ICOS+	ANA898	561964
1163667	CD14lo	CD14lo	ANA804	561967
1163673	CD14+	CD14+	ANA804	561969
1163674	HLADR+	HLA-DR+	ANA812	561969
1163687	CD14+	CD14+	ANA804	561973
1163689	CD16+	CD16+	ANA811	561973
1163696	HLADR+	HLA-DR+	ANA812	561975
1163703	CD14+	CD14+	ANA804	561977
1163708	HLADR+	HLA-DR+	ANA812	561978
1163711	CD14+	CD14+	ANA804	561979
1163715	HLADRhi	HLA-DRhi	ANA812	561980
1163724	HLADR+	HLA-DR+	ANA812	561983
1163728	HLADR+	HLA-DR+	ANA812	561984
1163737	CD16-	CD16-	ANA811	561986
1163741	CD16-	CD16-	ANA811	561987
1163747	CD14+	CD14+	ANA804	561989
1163748	HLADR+	HLA-DR+	ANA812	561989
1163753	CD16-	CD16-	ANA811	561990
1163763	CD14+	CD14+	ANA804	561993
1163784	CD19+	CD19+	ANA805	562002
1163801	CD14-	CD14-	ANA804	562005
1163804	CD19+	CD19+	ANA805	562006
1163805	CD3-	CD3-	ANA809	562006
1163821	CD19+	CD19+	ANA805	562009
1163824	CD27-	CD27-	ANA40	562009
1163834	CD27+	CD27+	ANA40	562011
1163841	CD19+	CD19+	ANA805	562013
1163849	CD19+	CD19+	ANA805	562015
1163851	CD14-	CD14-	ANA804	562015
1163863	CD14-	CD14-	ANA804	562017
1163867	CD19+	CD19+	ANA805	562018
1163871	IgD-	IgD-	ANA813	562018
1163874	CD3-	CD3-	ANA809	562019
1163882	B7-2+	CD86+	ANA868	562020
1163884	HLADR+	HLA-DR+	ANA812	562021
1163885	BDCA2, CD303+	BDCA2+	ANA870	562021
1163896	CD2+	CD2+	ANA860	562023
1163905	CD11c-	CD11c-	ANA814	562025
1163910	CD11c-	CD11c-	ANA814	562026
1163925	CD2-	CD2-	ANA860	562029
1163933	BDCA2, CD303-	BDCA2-	ANA870	562031
1163934	CD11c+	CD11c+	ANA814	562031
1163936		Lin1-		562032
1163945	B7-2+	CD86+	ANA868	562033
1163955	BDCA3-	BDCA3-	ANA894	562035
1163963	CD2-	CD2-	ANA860	562036
1163971		Lin1-		562038
1163972	HLADR+	HLA-DR+	ANA812	562038
1163985		Lin1-		562040
1163997	BDCA1+	CD1c+	ANA895	562041
1164015	CD11c+	CD11c+	ANA814	562044
1164020	HLADR+	HLA-DR+	ANA812	562045
1164028	BDCA2, CD303-	BDCA2-	ANA870	562046
1164034	HLADR+	HLA-DR+	ANA812	562047
1164035	BDCA2, CD303-	BDCA2-	ANA870	562047
1164039	B7-2+	CD86+	ANA868	562047
1164040		Lin1-		562048
1164043	CD11c+	CD11c+	ANA814	562048
1164057	CD8-	CD8-	ANA810	562053
1164060	CD4+	CD4+	ANA41	562054
1164070	CD8-	CD8-	ANA810	562056
1164071	CXCR5+	CXCR5+	ANA78	562056
1164072	CD45RA-	CD45RA-	ANA816	562056
1164081	CD4+	CD4+	ANA41	562058
1164083	CXCR5+	CXCR5+	ANA78	562058
1164087	CD3+	CD3+	ANA809	562059
1164091	CD45RA-	CD45RA-	ANA816	562059
1164100	CXCR3+	CXCR3+	ANA76	562060
1164104	CD4+	CD4+	ANA41	562061
1164109	CCR6+	CCR6+	ANA36	562061
1164117	HLADR+	HLA-DR+	ANA812	562062
1164118	CD3+	CD3+	ANA809	562063
1164119	CD4+	CD4+	ANA41	562063
1164120	CD8-	CD8-	ANA810	562063
1164124	CCR6+	CCR6+	ANA36	562063
1164133	CD3+	CD3+	ANA809	562065
1164145	CD45RA-	CD45RA-	ANA816	562066
1164147	CCR6+	CCR6+	ANA36	562066
1164155	CCR6-	CCR6-	ANA36	562067
1164162	CCR6-	CCR6-	ANA36	562068
1164172	CD3+	CD3+	ANA809	562070
1164186	CXCR5-	CXCR5-	ANA78	562072
1164192	CXCR5-	CXCR5-	ANA78	562073
1164194	CXCR3+	CXCR3+	ANA76	562073
1164211	CD278+	ICOS+	ANA898	562075
1164216	CD45RA-	CD45RA-	ANA816	562076
1164217	CXCR3+	CXCR3+	ANA76	562076
1164223	CD45RA-	CD45RA-	ANA816	562077
1164228	CD4+	CD4+	ANA41	562078
1164244	CD8-	CD8-	ANA810	562080
1164262	CD45RA-	CD45RA-	ANA816	562082
1164266	CD4+	CD4+	ANA41	562083
1164273	CD3+	CD3+	ANA809	562084
1164276	CXCR5-	CXCR5-	ANA78	562084
1164285	CD4-	CD4-	ANA41	562086
1164292	CD3+	CD3+	ANA809	562088
1164295	CXCR5+	CXCR5+	ANA78	562088
1164305	HLADR+	HLA-DR+	ANA812	562091
1164314	CD16+	CD16+	ANA811	562094
1164318	CD14lo	CD14lo	ANA804	562096
1164326	HLADR+	HLA-DR+	ANA812	562098
1164342	HLADR+	HLA-DR+	ANA812	562102
1164343	CD16+	CD16+	ANA811	562102
1164348	CD11b-	CD11b-	ANA878	562103
1164349	CD14+	CD14+	ANA804	562104
1164354	HLADRhi	HLA-DRhi	ANA812	562105
1164364	CD16-	CD16-	ANA811	562108
1164365	CD14+	CD14+	ANA804	562109
1164376	B7-2-	CD86-	ANA868	562111
1164377	CD14+	CD14+	ANA804	562112
1164389	CD14+	CD14+	ANA804	562115
1164395	CD16-	CD16-	ANA811	562116
1164397	CD14+	CD14+	ANA804	562117
1164398	HLADR+	HLA-DR+	ANA812	562117
1164404	CD62L+	CD62L+	ANA712	562118
1164426	CD19+	CD19+	ANA805	562128
1164462	B7-2+	CD86+	ANA868	562134
1164465	CD14-	CD14-	ANA804	562135
1164466	CD27-	CD27-	ANA40	562135
1164467	IgD+	IgD+	ANA813	562135
1164472	IgD+	IgD+	ANA813	562136
1164479	CD3-	CD3-	ANA809	562138
1164506	CD27+	CD27+	ANA40	562143
1164508	B7-2+	CD86+	ANA868	562143
1164515	CD19+	CD19+	ANA805	562145
1164516	CD3-	CD3-	ANA809	562145
1164518	CD20+	CD20+	ANA806	562145
1164522	CD14-	CD14-	ANA804	562146
1164532	CD11c-	CD11c-	ANA814	562148
1164538	CD2+	CD2+	ANA860	562149
